selection#  	  units 	 distance 	 units
175 	 134.6615 	 pixels	 175.0602 	 microns
176 	 237.9876 	 pixels	 309.3842 	 microns
177 	 204.5727 	 pixels	 265.9448 	 microns
178 	 465.4055 	 pixels	 605.0278 	 microns
179 	 281.8438 	 pixels	 366.3972 	 microns
180 	 429.4543 	 pixels	 558.2912 	 microns
181 	 329.6692 	 pixels	 428.5704 	 microns
182 	 188.6413 	 pixels	 245.2339 	 microns
183 	 524.6356 	 pixels	 682.027 	 microns
184 	 449.9032 	 pixels	 584.8747 	 microns
185 	 195.8284 	 pixels	 254.5772 	 microns
186 	 176.8531 	 pixels	 229.9092 	 microns
187 	 338.1116 	 pixels	 439.5455 	 microns
188 	 221.1001 	 pixels	 287.4305 	 microns
189 	 372.9998 	 pixels	 484.9002 	 microns
190 	 120.8545 	 pixels	 157.111 	 microns
191 	 136.9051 	 pixels	 177.9768 	 microns
192 	 465.0003 	 pixels	 604.501 	 microns
193 	 298.848 	 pixels	 388.5028 	 microns
194 	 507.0339 	 pixels	 659.1448 	 microns
195 	 487.0914 	 pixels	 633.2194 	 microns
196 	 247.9555 	 pixels	 322.3425 	 microns
197 	 380.2699 	 pixels	 494.3514 	 microns
198 	 542.0676 	 pixels	 704.6886 	 microns
199 	 146.1749 	 pixels	 190.0276 	 microns
200 	 562.6192 	 pixels	 731.4057 	 microns
201 	 437.8535 	 pixels	 569.2101 	 microns
202 	 396.074 	 pixels	 514.8968 	 microns
203 	 324.9862 	 pixels	 422.4824 	 microns
204 	 760.4451 	 pixels	 988.5796 	 microns
205 	 169.4829 	 pixels	 220.328 	 microns
206 	 124.4895 	 pixels	 161.8365 	 microns
207 	 522.9214 	 pixels	 679.7986 	 microns
208 	 331.3578 	 pixels	 430.7656 	 microns
209 	 170.1358 	 pixels	 221.1768 	 microns
210 	 188.2904 	 pixels	 244.7778 	 microns
211 	 211.9561 	 pixels	 275.5432 	 microns
212 	 539.5507 	 pixels	 701.4166 	 microns
213 	 391.8372 	 pixels	 509.3889 	 microns
214 	 341.6951 	 pixels	 444.2041 	 microns
215 	 164.2465 	 pixels	 213.5207 	 microns
216 	 141.0169 	 pixels	 183.3221 	 microns
217 	 202.4176 	 pixels	 263.1431 	 microns
218 	 749.0286 	 pixels	 973.7382 	 microns
219 	 215.2149 	 pixels	 279.7796 	 microns
220 	 461.5005 	 pixels	 599.9512 	 microns
221 	 333.3728 	 pixels	 433.3851 	 microns
222 	 301.2778 	 pixels	 391.6615 	 microns
223 	 275.2959 	 pixels	 357.885 	 microns
224 	 603.8191 	 pixels	 784.9657 	 microns
225 	 258.1781 	 pixels	 335.6318 	 microns
226 	 192.1645 	 pixels	 249.814 	 microns
227 	 183.3738 	 pixels	 238.3862 	 microns
228 	 366.2952 	 pixels	 476.1842 	 microns
229 	 310.8667 	 pixels	 404.1271 	 microns
230 	 239.8512 	 pixels	 311.8069 	 microns
231 	 225.4118 	 pixels	 293.0356 	 microns
232 	 398.4682 	 pixels	 518.0091 	 microns
233 	 153.6851 	 pixels	 199.7909 	 microns
234 	 379.1352 	 pixels	 492.8763 	 microns
235 	 343.3229 	 pixels	 446.3202 	 microns
236 	 212.764 	 pixels	 276.5935 	 microns
237 	 178.3833 	 pixels	 231.8986 	 microns
238 	 574.1374 	 pixels	 746.3794 	 microns
239 	 449.7273 	 pixels	 584.6461 	 microns
240 	 272.3514 	 pixels	 354.0572 	 microns
241 	 216.9577 	 pixels	 282.0452 	 microns
242 	 544.6246 	 pixels	 708.0127 	 microns
243 	 190.0838 	 pixels	 247.1092 	 microns
244 	 178.4666 	 pixels	 232.0068 	 microns
245 	 256.5959 	 pixels	 333.575 	 microns
246 	 156.7754 	 pixels	 203.8082 	 microns
247 	 445.4494 	 pixels	 579.0848 	 microns
248 	 485.479 	 pixels	 631.1233 	 microns
249 	 393.5565 	 pixels	 511.624 	 microns
250 	 312.6759 	 pixels	 406.4791 	 microns
251 	 502.7786 	 pixels	 653.6129 	 microns
252 	 332.7268 	 pixels	 432.5452 	 microns
253 	 672.2266 	 pixels	 873.8954 	 microns
