selection#  	  units 	 distance 	 units
92 	 627.5874 	 pixels	 815.8644 	 microns
93 	 725.1795 	 pixels	 942.7343 	 microns
94 	 273.508 	 pixels	 355.5607 	 microns
95 	 633.6963 	 pixels	 823.806 	 microns
96 	 609.1787 	 pixels	 791.9331 	 microns
97 	 591.262 	 pixels	 768.6414 	 microns
98 	 320.6418 	 pixels	 416.8347 	 microns
99 	 513.4694 	 pixels	 667.5109 	 microns
100 	 254.1629 	 pixels	 330.4121 	 microns
101 	 380.9807 	 pixels	 495.2754 	 microns
102 	 273.9553 	 pixels	 356.1422 	 microns
103 	 480.9264 	 pixels	 625.205 	 microns
104 	 607.7461 	 pixels	 790.0707 	 microns
105 	 244.2474 	 pixels	 317.522 	 microns
106 	 698.7338 	 pixels	 908.3548 	 microns
107 	 317.7928 	 pixels	 413.131 	 microns
108 	 719.4779 	 pixels	 935.3221 	 microns
109 	 584.1653 	 pixels	 759.4157 	 microns
110 	 279.6 	 pixels	 363.4803 	 microns
111 	 627.059 	 pixels	 815.1775 	 microns
112 	 257.4259 	 pixels	 334.654 	 microns
113 	 578.4892 	 pixels	 752.0367 	 microns
