selection#  	  units 	 distance 	 units
163 	 363.7031 	 pixels	 472.8145 	 microns
164 	 353.4468 	 pixels	 459.4813 	 microns
165 	 263.1925 	 pixels	 342.1506 	 microns
166 	 324.9273 	 pixels	 422.4059 	 microns
167 	 407.3831 	 pixels	 529.5985 	 microns
168 	 308.156 	 pixels	 400.6032 	 microns
169 	 293.2007 	 pixels	 381.1613 	 microns
170 	 176.9875 	 pixels	 230.0839 	 microns
171 	 261.7911 	 pixels	 340.3288 	 microns
172 	 221.9515 	 pixels	 288.5372 	 microns
173 	 390.6012 	 pixels	 507.782 	 microns
174 	 288.5977 	 pixels	 375.1774 	 microns
175 	 382.1603 	 pixels	 496.8088 	 microns
176 	 160.1027 	 pixels	 208.1337 	 microns
177 	 488.1124 	 pixels	 634.5467 	 microns
178 	 355.4544 	 pixels	 462.0911 	 microns
179 	 371.9014 	 pixels	 483.4723 	 microns
180 	 235.292 	 pixels	 305.8799 	 microns
181 	 456.7081 	 pixels	 593.7211 	 microns
182 	 157.1018 	 pixels	 204.2326 	 microns
183 	 584.5525 	 pixels	 759.919 	 microns
184 	 374.0258 	 pixels	 486.2341 	 microns
185 	 263.3697 	 pixels	 342.3809 	 microns
186 	 249.2682 	 pixels	 324.049 	 microns
187 	 218.5076 	 pixels	 284.0602 	 microns
188 	 589.0278 	 pixels	 765.7369 	 microns
189 	 238.2625 	 pixels	 309.7416 	 microns
190 	 378.2856 	 pixels	 491.7717 	 microns
191 	 844.2975 	 pixels	 1097.5878 	 microns
192 	 302.9836 	 pixels	 393.8791 	 microns
193 	 223.6232 	 pixels	 290.7105 	 microns
194 	 269.444 	 pixels	 350.2776 	 microns
195 	 314.5138 	 pixels	 408.8683 	 microns
196 	 293.7909 	 pixels	 381.9286 	 microns
197 	 828.5867 	 pixels	 1077.1638 	 microns
198 	 528.0235 	 pixels	 686.4312 	 microns
199 	 399.0962 	 pixels	 518.8256 	 microns
200 	 281.1779 	 pixels	 365.5317 	 microns
201 	 697.5217 	 pixels	 906.7791 	 microns
202 	 430.9239 	 pixels	 560.2017 	 microns
203 	 350.2793 	 pixels	 455.3635 	 microns
204 	 314.4973 	 pixels	 408.8469 	 microns
205 	 497.9967 	 pixels	 647.3964 	 microns
206 	 367.1487 	 pixels	 477.2938 	 microns
207 	 414.9958 	 pixels	 539.495 	 microns
208 	 391.2839 	 pixels	 508.6695 	 microns
209 	 560.3614 	 pixels	 728.4705 	 microns
210 	 567.8249 	 pixels	 738.1731 	 microns
211 	 838.1359 	 pixels	 1089.5777 	 microns
212 	 854.9999 	 pixels	 1111.501 	 microns
