selection#  	  units 	 distance 	 units
50 	 360.6018 	 pixels	 468.7828 	 microns
51 	 403.4458 	 pixels	 524.4801 	 microns
52 	 156.3002 	 pixels	 203.1904 	 microns
53 	 193.1604 	 pixels	 251.1088 	 microns
54 	 324.3412 	 pixels	 421.644 	 microns
55 	 310.2611 	 pixels	 403.3398 	 microns
56 	 810.5285 	 pixels	 1053.6881 	 microns
57 	 378.0248 	 pixels	 491.4328 	 microns
58 	 352.5622 	 pixels	 458.3313 	 microns
59 	 233.3398 	 pixels	 303.3421 	 microns
60 	 220.8686 	 pixels	 287.1295 	 microns
61 	 207.8668 	 pixels	 270.2271 	 microns
62 	 185.0973 	 pixels	 240.6267 	 microns
63 	 263.6969 	 pixels	 342.8064 	 microns
64 	 341.7596 	 pixels	 444.2879 	 microns
65 	 315.7602 	 pixels	 410.4886 	 microns
66 	 141.2488 	 pixels	 183.6237 	 microns
67 	 580.2777 	 pixels	 754.3618 	 microns
68 	 618.775 	 pixels	 804.4082 	 microns
69 	 466.5073 	 pixels	 606.4602 	 microns
70 	 237.7921 	 pixels	 309.13 	 microns
71 	 273.569 	 pixels	 355.64 	 microns
72 	 132.6567 	 pixels	 172.4538 	 microns
73 	 180.9148 	 pixels	 235.1894 	 microns
74 	 113.7188 	 pixels	 147.8346 	 microns
75 	 516.429 	 pixels	 671.3584 	 microns
76 	 394.4804 	 pixels	 512.825 	 microns
77 	 464.4141 	 pixels	 603.739 	 microns
78 	 418.3442 	 pixels	 543.848 	 microns
79 	 89.892 	 pixels	 116.8598 	 microns
80 	 442.7388 	 pixels	 575.561 	 microns
81 	 253.5841 	 pixels	 329.6597 	 microns
82 	 758.2146 	 pixels	 985.68 	 microns
83 	 320.3018 	 pixels	 416.3928 	 microns
84 	 310.0042 	 pixels	 403.0058 	 microns
85 	 792.3868 	 pixels	 1030.1039 	 microns
86 	 234.1515 	 pixels	 304.3973 	 microns
87 	 434.7207 	 pixels	 565.1375 	 microns
88 	 608.1623 	 pixels	 790.6118 	 microns
89 	 94.9076 	 pixels	 123.3801 	 microns
90 	 387.0576 	 pixels	 503.1754 	 microns
91 	 326.8959 	 pixels	 424.965 	 microns
92 	 297.628 	 pixels	 386.9168 	 microns
93 	 259.1626 	 pixels	 336.9117 	 microns
94 	 165.9348 	 pixels	 215.7155 	 microns
95 	 145.8928 	 pixels	 189.6608 	 microns
96 	 223.4614 	 pixels	 290.5 	 microns
97 	 300.4598 	 pixels	 390.5982 	 microns
98 	 696.7192 	 pixels	 905.7358 	 microns
99 	 366.1099 	 pixels	 475.9433 	 microns
100 	 383.4849 	 pixels	 498.5309 	 microns
101 	 401.3873 	 pixels	 521.804 	 microns
102 	 227.9509 	 pixels	 296.3365 	 microns
103 	 168.8731 	 pixels	 219.5353 	 microns
104 	 132.559 	 pixels	 172.3269 	 microns
105 	 290.8266 	 pixels	 378.075 	 microns
106 	 339.6368 	 pixels	 441.5282 	 microns
107 	 261.0546 	 pixels	 339.3713 	 microns
108 	 636.1215 	 pixels	 826.9588 	 microns
109 	 198.7356 	 pixels	 258.3565 	 microns
110 	 248.062 	 pixels	 322.4809 	 microns
111 	 525.0241 	 pixels	 682.532 	 microns
112 	 172.1937 	 pixels	 223.852 	 microns
113 	 127.2247 	 pixels	 165.3923 	 microns
114 	 558.1224 	 pixels	 725.5598 	 microns
115 	 790.1268 	 pixels	 1027.1659 	 microns
116 	 311.0116 	 pixels	 404.3154 	 microns
117 	 236.7604 	 pixels	 307.7888 	 microns
118 	 211.8227 	 pixels	 275.3697 	 microns
119 	 382.0501 	 pixels	 496.6657 	 microns
120 	 778.2613 	 pixels	 1011.7407 	 microns
121 	 616.2322 	 pixels	 801.1026 	 microns
122 	 485.6067 	 pixels	 631.2893 	 microns
123 	 333.8545 	 pixels	 434.0113 	 microns
124 	 527.3665 	 pixels	 685.5772 	 microns
125 	 231.4351 	 pixels	 300.8659 	 microns
126 	 542.5694 	 pixels	 705.3409 	 microns
127 	 252.5995 	 pixels	 328.3797 	 microns
128 	 771.2995 	 pixels	 1002.6903 	 microns
129 	 397.9154 	 pixels	 517.2905 	 microns
130 	 376.236 	 pixels	 489.1073 	 microns
131 	 287.36 	 pixels	 373.5684 	 microns
132 	 109.0449 	 pixels	 141.7585 	 microns
133 	 324.7687 	 pixels	 422.1998 	 microns
134 	 789.3493 	 pixels	 1026.1551 	 microns
135 	 335.7037 	 pixels	 436.4153 	 microns
136 	 565.5129 	 pixels	 735.1676 	 microns
137 	 801.3101 	 pixels	 1041.7041 	 microns
138 	 155.2572 	 pixels	 201.8346 	 microns
139 	 607.2887 	 pixels	 789.476 	 microns
140 	 352.5524 	 pixels	 458.3186 	 microns
141 	 229.5213 	 pixels	 298.3779 	 microns
142 	 380.2152 	 pixels	 494.2803 	 microns
143 	 271.275 	 pixels	 352.6579 	 microns
144 	 493.5018 	 pixels	 641.553 	 microns
145 	 408.951 	 pixels	 531.6368 	 microns
146 	 287.0035 	 pixels	 373.1049 	 microns
147 	 119.5315 	 pixels	 155.391 	 microns
148 	 189.4559 	 pixels	 246.2929 	 microns
149 	 560.7243 	 pixels	 728.9424 	 microns
150 	 355.9001 	 pixels	 462.6706 	 microns
151 	 308.2253 	 pixels	 400.6933 	 microns
152 	 656.7995 	 pixels	 853.8403 	 microns
153 	 262.2358 	 pixels	 340.9069 	 microns
154 	 760.8883 	 pixels	 989.1558 	 microns
155 	 702.348 	 pixels	 913.0533 	 microns
156 	 620.0183 	 pixels	 806.0245 	 microns
157 	 383.1683 	 pixels	 498.1193 	 microns
158 	 601.0543 	 pixels	 781.3714 	 microns
159 	 249.85 	 pixels	 324.8053 	 microns
160 	 792.9293 	 pixels	 1030.8091 	 microns
161 	 681.8265 	 pixels	 886.3754 	 microns
162 	 159.8962 	 pixels	 207.8653 	 microns
163 	 302.9919 	 pixels	 393.8899 	 microns
164 	 769.6766 	 pixels	 1000.5806 	 microns
165 	 338.2518 	 pixels	 439.7277 	 microns
166 	 658.0582 	 pixels	 855.4765 	 microns
167 	 165.3951 	 pixels	 215.0139 	 microns
168 	 470.0035 	 pixels	 611.0052 	 microns
169 	 556.1904 	 pixels	 723.0483 	 microns
170 	 276.5509 	 pixels	 359.5166 	 microns
171 	 216.9359 	 pixels	 282.0169 	 microns
172 	 351.3762 	 pixels	 456.7895 	 microns
173 	 689.0682 	 pixels	 895.7896 	 microns
174 	 337.3174 	 pixels	 438.5131 	 microns
175 	 167.68 	 pixels	 217.9842 	 microns
176 	 789.3579 	 pixels	 1026.1663 	 microns
177 	 610.5066 	 pixels	 793.6594 	 microns
178 	 498.8615 	 pixels	 648.5206 	 microns
179 	 573.1252 	 pixels	 745.0635 	 microns
180 	 327.0777 	 pixels	 425.2014 	 microns
181 	 309.7434 	 pixels	 402.6668 	 microns
182 	 598.6353 	 pixels	 778.2266 	 microns
183 	 464.7632 	 pixels	 604.1928 	 microns
184 	 385.6331 	 pixels	 501.3235 	 microns
185 	 739.5633 	 pixels	 961.4332 	 microns
186 	 265.8646 	 pixels	 345.6244 	 microns
187 	 674.0411 	 pixels	 876.2543 	 microns
188 	 601.9666 	 pixels	 782.5574 	 microns
189 	 650.7512 	 pixels	 845.9774 	 microns
190 	 384.6503 	 pixels	 500.0458 	 microns
191 	 371.1004 	 pixels	 482.431 	 microns
192 	 207.9707 	 pixels	 270.3622 	 microns
193 	 106.0838 	 pixels	 137.9091 	 microns
194 	 351.6302 	 pixels	 457.1197 	 microns
195 	 547.294 	 pixels	 711.483 	 microns
196 	 334.298 	 pixels	 434.5878 	 microns
197 	 253.5614 	 pixels	 329.6302 	 microns
198 	 225.926 	 pixels	 293.7041 	 microns
199 	 474.1729 	 pixels	 616.4254 	 microns
200 	 425.3884 	 pixels	 553.0055 	 microns
201 	 577.7408 	 pixels	 751.0638 	 microns
202 	 609.7235 	 pixels	 792.6414 	 microns
203 	 417.8915 	 pixels	 543.2594 	 microns
204 	 631.4614 	 pixels	 820.9007 	 microns
205 	 286.2237 	 pixels	 372.0912 	 microns
206 	 190.8598 	 pixels	 248.1181 	 microns
207 	 797.3743 	 pixels	 1036.5876 	 microns
208 	 769.7543 	 pixels	 1000.6816 	 microns
209 	 675.9893 	 pixels	 878.787 	 microns
210 	 562.7294 	 pixels	 731.549 	 microns
211 	 273.3063 	 pixels	 355.2986 	 microns
212 	 202.863 	 pixels	 263.7222 	 microns
213 	 577.4108 	 pixels	 750.6347 	 microns
214 	 463.0506 	 pixels	 601.9664 	 microns
215 	 291.7813 	 pixels	 379.316 	 microns
216 	 531.3526 	 pixels	 690.7591 	 microns
217 	 645.1753 	 pixels	 838.7287 	 microns
218 	 189.9408 	 pixels	 246.9233 	 microns
219 	 736.3092 	 pixels	 957.2029 	 microns
220 	 371.5545 	 pixels	 483.0214 	 microns
221 	 230.6423 	 pixels	 299.8353 	 microns
222 	 614.9404 	 pixels	 799.4234 	 microns
223 	 701.701 	 pixels	 912.2122 	 microns
224 	 273.5812 	 pixels	 355.656 	 microns
225 	 241.6198 	 pixels	 314.106 	 microns
226 	 618.8775 	 pixels	 804.5415 	 microns
227 	 500.7338 	 pixels	 650.9546 	 microns
228 	 810.7581 	 pixels	 1053.9866 	 microns
229 	 691.5307 	 pixels	 898.9908 	 microns
230 	 347.9238 	 pixels	 452.3014 	 microns
231 	 315.9467 	 pixels	 410.7311 	 microns
232 	 288.8946 	 pixels	 375.5634 	 microns
233 	 542.0361 	 pixels	 704.6477 	 microns
234 	 722.5774 	 pixels	 939.3515 	 microns
235 	 496.0355 	 pixels	 644.8468 	 microns
236 	 382.2492 	 pixels	 496.9245 	 microns
237 	 775.7453 	 pixels	 1008.4699 	 microns
238 	 504.2608 	 pixels	 655.5397 	 microns
239 	 455.572 	 pixels	 592.2442 	 microns
240 	 741.7745 	 pixels	 964.3078 	 microns
241 	 427.9624 	 pixels	 556.3516 	 microns
242 	 803.0356 	 pixels	 1043.9473 	 microns
243 	 684.3342 	 pixels	 889.6354 	 microns
244 	 471.9425 	 pixels	 613.5259 	 microns
245 	 645.385 	 pixels	 839.0013 	 microns
246 	 540.7805 	 pixels	 703.0153 	 microns
247 	 693.1967 	 pixels	 901.1567 	 microns
248 	 420.0286 	 pixels	 546.0377 	 microns
