selection#  	  units 	 distance 	 units
96 	 189.0194 	 pixels	 245.7255 	 microns
97 	 392.6796 	 pixels	 510.484 	 microns
98 	 174.1272 	 pixels	 226.3656 	 microns
99 	 235.5645 	 pixels	 306.2341 	 microns
100 	 400.5296 	 pixels	 520.689 	 microns
101 	 197.1822 	 pixels	 256.3372 	 microns
102 	 185.7786 	 pixels	 241.5124 	 microns
103 	 832.2454 	 pixels	 1081.9201 	 microns
104 	 277.6234 	 pixels	 360.9108 	 microns
105 	 571.8669 	 pixels	 743.4277 	 microns
106 	 430.5944 	 pixels	 559.7732 	 microns
107 	 291.2222 	 pixels	 378.5892 	 microns
108 	 473.0127 	 pixels	 614.9172 	 microns
109 	 248.4314 	 pixels	 322.9612 	 microns
110 	 593.6756 	 pixels	 771.7791 	 microns
111 	 394.7503 	 pixels	 513.1759 	 microns
112 	 191.7135 	 pixels	 249.2277 	 microns
113 	 528.4055 	 pixels	 686.9278 	 microns
114 	 385.8721 	 pixels	 501.6342 	 microns
115 	 314.604 	 pixels	 408.9856 	 microns
116 	 230.0334 	 pixels	 299.0438 	 microns
117 	 161.6174 	 pixels	 210.1028 	 microns
118 	 266.4553 	 pixels	 346.3923 	 microns
119 	 363.3618 	 pixels	 472.3708 	 microns
120 	 402.633 	 pixels	 523.4234 	 microns
121 	 285.4284 	 pixels	 371.0573 	 microns
122 	 199.908 	 pixels	 259.8807 	 microns
123 	 131.4904 	 pixels	 170.9378 	 microns
124 	 439.3488 	 pixels	 571.154 	 microns
125 	 240.7528 	 pixels	 312.9789 	 microns
126 	 181.8368 	 pixels	 236.3881 	 microns
127 	 492.8736 	 pixels	 640.7363 	 microns
128 	 836.2026 	 pixels	 1087.0645 	 microns
129 	 418.101 	 pixels	 543.5319 	 microns
130 	 357.5992 	 pixels	 464.8794 	 microns
131 	 519.4493 	 pixels	 675.2848 	 microns
132 	 387.9746 	 pixels	 504.3675 	 microns
133 	 268.5571 	 pixels	 349.1246 	 microns
134 	 520.648 	 pixels	 676.8431 	 microns
135 	 373.3627 	 pixels	 485.372 	 microns
136 	 243.1821 	 pixels	 316.1371 	 microns
137 	 297.6558 	 pixels	 386.953 	 microns
138 	 443.3523 	 pixels	 576.3585 	 microns
139 	 280.5204 	 pixels	 364.6769 	 microns
140 	 357.4733 	 pixels	 464.7158 	 microns
141 	 598.193 	 pixels	 777.6516 	 microns
142 	 218.4126 	 pixels	 283.9367 	 microns
143 	 826.8712 	 pixels	 1074.9336 	 microns
144 	 698.263 	 pixels	 907.7428 	 microns
145 	 259.5694 	 pixels	 337.4405 	 microns
146 	 586.7435 	 pixels	 762.7673 	 microns
147 	 484.1191 	 pixels	 629.3555 	 microns
148 	 397.3206 	 pixels	 516.5173 	 microns
149 	 442.6054 	 pixels	 575.3876 	 microns
150 	 387.4757 	 pixels	 503.7189 	 microns
151 	 279.4621 	 pixels	 363.3011 	 microns
152 	 364.3429 	 pixels	 473.6463 	 microns
153 	 635.4699 	 pixels	 826.1117 	 microns
154 	 171.758 	 pixels	 223.2857 	 microns
155 	 324.4178 	 pixels	 421.7436 	 microns
156 	 239.2098 	 pixels	 310.973 	 microns
157 	 412.4622 	 pixels	 536.2015 	 microns
158 	 622.4471 	 pixels	 809.182 	 microns
159 	 254.7085 	 pixels	 331.1214 	 microns
160 	 522.9693 	 pixels	 679.8608 	 microns
161 	 378.8468 	 pixels	 492.5013 	 microns
162 	 360.7757 	 pixels	 469.0088 	 microns
163 	 225.8432 	 pixels	 293.5965 	 microns
164 	 564.7484 	 pixels	 734.1737 	 microns
165 	 492.5313 	 pixels	 640.2913 	 microns
166 	 319.5889 	 pixels	 415.4659 	 microns
167 	 412.0727 	 pixels	 535.695 	 microns
168 	 372.4746 	 pixels	 484.2175 	 microns
169 	 271.7351 	 pixels	 353.256 	 microns
170 	 516.2553 	 pixels	 671.1325 	 microns
171 	 343.9363 	 pixels	 447.1177 	 microns
172 	 170.3559 	 pixels	 221.4629 	 microns
173 	 300.8491 	 pixels	 391.1042 	 microns
174 	 578.9395 	 pixels	 752.6221 	 microns
175 	 451.6093 	 pixels	 587.0927 	 microns
176 	 609.658 	 pixels	 792.5562 	 microns
177 	 127.2387 	 pixels	 165.4104 	 microns
178 	 188.6597 	 pixels	 245.2579 	 microns
179 	 344.809 	 pixels	 448.2521 	 microns
180 	 259.2883 	 pixels	 337.0752 	 microns
181 	 357.7853 	 pixels	 465.1213 	 microns
182 	 731.5365 	 pixels	 950.9985 	 microns
183 	 168.3624 	 pixels	 218.8714 	 microns
184 	 415.7334 	 pixels	 540.454 	 microns
185 	 218.0858 	 pixels	 283.5118 	 microns
186 	 434.3957 	 pixels	 564.715 	 microns
187 	 402.0879 	 pixels	 522.7148 	 microns
188 	 528.1407 	 pixels	 686.5836 	 microns
189 	 355.1834 	 pixels	 461.7388 	 microns
190 	 279.1664 	 pixels	 362.9167 	 microns
191 	 295.6309 	 pixels	 384.3206 	 microns
192 	 218.0077 	 pixels	 283.4103 	 microns
193 	 390.6223 	 pixels	 507.8095 	 microns
194 	 202.4777 	 pixels	 263.2212 	 microns
195 	 424.1919 	 pixels	 551.45 	 microns
196 	 311.1155 	 pixels	 404.4506 	 microns
197 	 325.9911 	 pixels	 423.7888 	 microns
198 	 265.7995 	 pixels	 345.5397 	 microns
199 	 294.9298 	 pixels	 383.4091 	 microns
200 	 583.7843 	 pixels	 758.9204 	 microns
201 	 483.0593 	 pixels	 627.9777 	 microns
202 	 388.9874 	 pixels	 505.6841 	 microns
203 	 312.9684 	 pixels	 406.8594 	 microns
204 	 544.1863 	 pixels	 707.4429 	 microns
205 	 260.69 	 pixels	 338.8974 	 microns
206 	 203.351 	 pixels	 264.3566 	 microns
207 	 527.6739 	 pixels	 685.9767 	 microns
208 	 298.9807 	 pixels	 388.6753 	 microns
209 	 268.8839 	 pixels	 349.5494 	 microns
210 	 283.7619 	 pixels	 368.8908 	 microns
211 	 221.9968 	 pixels	 288.5962 	 microns
212 	 467.4663 	 pixels	 607.7067 	 microns
213 	 332.519 	 pixels	 432.2752 	 microns
214 	 565.9479 	 pixels	 735.733 	 microns
215 	 439.5669 	 pixels	 571.4376 	 microns
216 	 577.0236 	 pixels	 750.1314 	 microns
217 	 395.2032 	 pixels	 513.7646 	 microns
218 	 279.2756 	 pixels	 363.0586 	 microns
219 	 315.3672 	 pixels	 409.9778 	 microns
220 	 171.8839 	 pixels	 223.4493 	 microns
221 	 528.5304 	 pixels	 687.0902 	 microns
222 	 226.6694 	 pixels	 294.6705 	 microns
223 	 807.5553 	 pixels	 1049.8229 	 microns
224 	 418.2724 	 pixels	 543.7547 	 microns
225 	 330.8517 	 pixels	 430.1077 	 microns
226 	 277.6384 	 pixels	 360.9303 	 microns
227 	 246.5616 	 pixels	 320.5304 	 microns
228 	 541.1168 	 pixels	 703.4526 	 microns
229 	 364.3741 	 pixels	 473.6868 	 microns
230 	 531.599 	 pixels	 691.0795 	 microns
231 	 233.5398 	 pixels	 303.6021 	 microns
232 	 329.8238 	 pixels	 428.7713 	 microns
233 	 266.1581 	 pixels	 346.0059 	 microns
234 	 649.7233 	 pixels	 844.6412 	 microns
235 	 466.329 	 pixels	 606.2284 	 microns
236 	 800.7944 	 pixels	 1041.0338 	 microns
237 	 412.462 	 pixels	 536.2011 	 microns
238 	 358.6109 	 pixels	 466.1947 	 microns
239 	 394.0805 	 pixels	 512.3051 	 microns
240 	 506.1921 	 pixels	 658.0504 	 microns
241 	 248.9913 	 pixels	 323.6891 	 microns
242 	 486.861 	 pixels	 632.92 	 microns
243 	 379.4843 	 pixels	 493.3301 	 microns
244 	 319.6199 	 pixels	 415.5063 	 microns
245 	 355.6974 	 pixels	 462.4071 	 microns
246 	 338.9056 	 pixels	 440.5777 	 microns
247 	 801.9631 	 pixels	 1042.553 	 microns
248 	 547.3014 	 pixels	 711.4925 	 microns
249 	 431.3736 	 pixels	 560.7862 	 microns
250 	 190.3276 	 pixels	 247.4261 	 microns
251 	 780.7304 	 pixels	 1014.9506 	 microns
252 	 377.1947 	 pixels	 490.3536 	 microns
253 	 287.2341 	 pixels	 373.4047 	 microns
254 	 358.1755 	 pixels	 465.6286 	 microns
255 	 265.6756 	 pixels	 345.3786 	 microns
256 	 325.8353 	 pixels	 423.5863 	 microns
257 	 284.6488 	 pixels	 370.0438 	 microns
258 	 446.8106 	 pixels	 580.8543 	 microns
259 	 394.5329 	 pixels	 512.8932 	 microns
260 	 490.1785 	 pixels	 637.2327 	 microns
261 	 371.3998 	 pixels	 482.8202 	 microns
262 	 271.627 	 pixels	 353.1154 	 microns
263 	 253.5407 	 pixels	 329.6033 	 microns
264 	 500.9116 	 pixels	 651.1857 	 microns
265 	 337.4561 	 pixels	 438.6934 	 microns
266 	 325.1032 	 pixels	 422.6345 	 microns
267 	 567.3961 	 pixels	 737.6157 	 microns
268 	 531.9107 	 pixels	 691.4845 	 microns
269 	 811.8861 	 pixels	 1055.453 	 microns
270 	 443.1965 	 pixels	 576.156 	 microns
271 	 377.631 	 pixels	 490.9208 	 microns
272 	 330.1035 	 pixels	 429.135 	 microns
273 	 311.7221 	 pixels	 405.2392 	 microns
274 	 292.7179 	 pixels	 380.5337 	 microns
275 	 360.1685 	 pixels	 468.2195 	 microns
276 	 534.6834 	 pixels	 695.0892 	 microns
277 	 392.1497 	 pixels	 509.7952 	 microns
278 	 372.1941 	 pixels	 483.8528 	 microns
279 	 439.0224 	 pixels	 570.7297 	 microns
280 	 422.2295 	 pixels	 548.8988 	 microns
281 	 277.7952 	 pixels	 361.1341 	 microns
282 	 439.9251 	 pixels	 571.9032 	 microns
283 	 342.66 	 pixels	 445.4584 	 microns
284 	 353.7347 	 pixels	 459.8556 	 microns
285 	 808.2559 	 pixels	 1050.7337 	 microns
286 	 386.027 	 pixels	 501.8355 	 microns
287 	 477.5451 	 pixels	 620.8092 	 microns
288 	 446.1572 	 pixels	 580.0049 	 microns
289 	 396.4175 	 pixels	 515.3432 	 microns
290 	 764.7634 	 pixels	 994.1934 	 microns
291 	 745.1204 	 pixels	 968.6575 	 microns
292 	 528.468 	 pixels	 687.0091 	 microns
293 	 435.0189 	 pixels	 565.5252 	 microns
294 	 542.0361 	 pixels	 704.6477 	 microns
295 	 477.7323 	 pixels	 621.0526 	 microns
296 	 594.922 	 pixels	 773.3994 	 microns
297 	 626.5907 	 pixels	 814.5687 	 microns
298 	 758.657 	 pixels	 986.2551 	 microns
299 	 556.5704 	 pixels	 723.5422 	 microns
300 	 815.344 	 pixels	 1059.9482 	 microns
301 	 695.9111 	 pixels	 904.6853 	 microns
302 	 571.6806 	 pixels	 743.1855 	 microns
303 	 602.6948 	 pixels	 783.504 	 microns
304 	 637.4954 	 pixels	 828.7449 	 microns
305 	 820.1727 	 pixels	 1066.2256 	 microns
306 	 721.2869 	 pixels	 937.6739 	 microns
