selection#  	  units 	 distance 	 units
45 	 180.5913 	 pixels	 234.769 	 microns
46 	 106.9058 	 pixels	 138.9777 	 microns
47 	 128.0697 	 pixels	 166.4907 	 microns
48 	 419.8799 	 pixels	 545.8445 	 microns
49 	 149.6487 	 pixels	 194.5434 	 microns
50 	 141.8272 	 pixels	 184.3756 	 microns
51 	 376.7145 	 pixels	 489.7294 	 microns
52 	 192.3236 	 pixels	 250.021 	 microns
53 	 102.3659 	 pixels	 133.0759 	 microns
54 	 486.8601 	 pixels	 632.9187 	 microns
55 	 212.0894 	 pixels	 275.7166 	 microns
56 	 116.4711 	 pixels	 151.4126 	 microns
57 	 351.9886 	 pixels	 457.5856 	 microns
58 	 133.9319 	 pixels	 174.1116 	 microns
59 	 92.0946 	 pixels	 119.7231 	 microns
60 	 183.1019 	 pixels	 238.0328 	 microns
61 	 136.3779 	 pixels	 177.2914 	 microns
62 	 124.6431 	 pixels	 162.0361 	 microns
63 	 320.627 	 pixels	 416.8155 	 microns
64 	 156.5607 	 pixels	 203.5291 	 microns
65 	 189.2484 	 pixels	 246.0232 	 microns
66 	 281.4438 	 pixels	 365.8773 	 microns
67 	 144.7567 	 pixels	 188.1839 	 microns
68 	 255.4602 	 pixels	 332.0986 	 microns
69 	 389.0738 	 pixels	 505.7964 	 microns
70 	 659.0235 	 pixels	 856.7313 	 microns
71 	 532.8834 	 pixels	 692.7491 	 microns
72 	 227.8008 	 pixels	 296.1413 	 microns
73 	 222.5627 	 pixels	 289.3319 	 microns
74 	 217.5314 	 pixels	 282.7911 	 microns
75 	 343.8811 	 pixels	 447.0458 	 microns
76 	 197.207 	 pixels	 256.3694 	 microns
77 	 169.0594 	 pixels	 219.7774 	 microns
78 	 392.0733 	 pixels	 509.6959 	 microns
79 	 273.1973 	 pixels	 355.1569 	 microns
80 	 211.594 	 pixels	 275.0725 	 microns
81 	 151.9469 	 pixels	 197.5312 	 microns
82 	 375.3102 	 pixels	 487.9037 	 microns
83 	 106.4097 	 pixels	 138.3327 	 microns
84 	 100.9586 	 pixels	 131.2464 	 microns
85 	 440.6845 	 pixels	 572.8905 	 microns
86 	 495.8618 	 pixels	 644.6209 	 microns
87 	 414.7024 	 pixels	 539.1136 	 microns
88 	 172.2014 	 pixels	 223.862 	 microns
89 	 120.3747 	 pixels	 156.4873 	 microns
90 	 468.3422 	 pixels	 608.8455 	 microns
91 	 374.6809 	 pixels	 487.0857 	 microns
92 	 644.0026 	 pixels	 837.2042 	 microns
93 	 194.41 	 pixels	 252.7333 	 microns
94 	 80.0077 	 pixels	 104.0101 	 microns
95 	 309.3044 	 pixels	 402.0961 	 microns
96 	 191.8237 	 pixels	 249.3711 	 microns
97 	 285.1364 	 pixels	 370.6777 	 microns
98 	 401.7078 	 pixels	 522.2206 	 microns
99 	 139.8584 	 pixels	 181.8161 	 microns
100 	 229.6787 	 pixels	 298.5826 	 microns
101 	 173.5926 	 pixels	 225.6707 	 microns
102 	 132.5236 	 pixels	 172.2809 	 microns
103 	 412.3928 	 pixels	 536.1111 	 microns
104 	 149.4274 	 pixels	 194.2559 	 microns
105 	 661.459 	 pixels	 859.8975 	 microns
106 	 114.293 	 pixels	 148.5811 	 microns
107 	 214.4496 	 pixels	 278.7848 	 microns
108 	 304.0605 	 pixels	 395.279 	 microns
109 	 252.4448 	 pixels	 328.1786 	 microns
110 	 126.5139 	 pixels	 164.4683 	 microns
111 	 420.283 	 pixels	 546.3684 	 microns
112 	 136.711 	 pixels	 177.7245 	 microns
113 	 239.8021 	 pixels	 311.7431 	 microns
114 	 437.5339 	 pixels	 568.7946 	 microns
115 	 297.704 	 pixels	 387.0156 	 microns
116 	 473.1552 	 pixels	 615.1024 	 microns
117 	 363.8469 	 pixels	 473.0015 	 microns
118 	 383.8228 	 pixels	 498.9701 	 microns
119 	 188.6769 	 pixels	 245.2802 	 microns
120 	 262.2213 	 pixels	 340.888 	 microns
121 	 290.9971 	 pixels	 378.2966 	 microns
122 	 242.1063 	 pixels	 314.7385 	 microns
123 	 336.187 	 pixels	 437.0436 	 microns
124 	 638.5461 	 pixels	 830.1108 	 microns
125 	 140.062 	 pixels	 182.0807 	 microns
126 	 184.1344 	 pixels	 239.375 	 microns
127 	 104.9287 	 pixels	 136.4074 	 microns
128 	 137.8253 	 pixels	 179.173 	 microns
129 	 468.9606 	 pixels	 609.6493 	 microns
130 	 420.2782 	 pixels	 546.3622 	 microns
131 	 131.0518 	 pixels	 170.3675 	 microns
132 	 313.345 	 pixels	 407.3489 	 microns
133 	 521.0644 	 pixels	 677.3844 	 microns
134 	 556.4759 	 pixels	 723.4194 	 microns
135 	 178.4734 	 pixels	 232.0156 	 microns
136 	 209.0655 	 pixels	 271.7854 	 microns
137 	 352.2476 	 pixels	 457.9224 	 microns
138 	 191.1141 	 pixels	 248.4486 	 microns
139 	 559.407 	 pixels	 727.2299 	 microns
140 	 143.8293 	 pixels	 186.9783 	 microns
141 	 205.8507 	 pixels	 267.6062 	 microns
142 	 260.2597 	 pixels	 338.3379 	 microns
143 	 426.1419 	 pixels	 553.985 	 microns
144 	 192.5089 	 pixels	 250.2618 	 microns
145 	 164.9893 	 pixels	 214.4863 	 microns
146 	 187.6892 	 pixels	 243.9962 	 microns
147 	 486.9744 	 pixels	 633.0674 	 microns
148 	 176.8613 	 pixels	 229.9199 	 microns
149 	 235.741 	 pixels	 306.4636 	 microns
150 	 95.9114 	 pixels	 124.6849 	 microns
151 	 107.8573 	 pixels	 140.2146 	 microns
152 	 365.2339 	 pixels	 474.8045 	 microns
153 	 213.7386 	 pixels	 277.8604 	 microns
154 	 183.6351 	 pixels	 238.7258 	 microns
155 	 251.3149 	 pixels	 326.7097 	 microns
156 	 574.4185 	 pixels	 746.7449 	 microns
157 	 208.7096 	 pixels	 271.3227 	 microns
158 	 310.0549 	 pixels	 403.0717 	 microns
159 	 322.6254 	 pixels	 419.4135 	 microns
160 	 632.0389 	 pixels	 821.6513 	 microns
161 	 545.0123 	 pixels	 708.5167 	 microns
162 	 211.4311 	 pixels	 274.8607 	 microns
163 	 83.5466 	 pixels	 108.6107 	 microns
164 	 92.4143 	 pixels	 120.1387 	 microns
165 	 205.9126 	 pixels	 267.6866 	 microns
166 	 251.1013 	 pixels	 326.4321 	 microns
167 	 369.6285 	 pixels	 480.5176 	 microns
168 	 178.1831 	 pixels	 231.6383 	 microns
169 	 491.2984 	 pixels	 638.6886 	 microns
170 	 152.9685 	 pixels	 198.8593 	 microns
171 	 143.0502 	 pixels	 185.9654 	 microns
172 	 346.8584 	 pixels	 450.9163 	 microns
173 	 524.2645 	 pixels	 681.5445 	 microns
174 	 204.7225 	 pixels	 266.1395 	 microns
175 	 151.9204 	 pixels	 197.4968 	 microns
176 	 455.257 	 pixels	 591.8347 	 microns
177 	 287.4889 	 pixels	 373.7359 	 microns
178 	 171.5457 	 pixels	 223.0097 	 microns
179 	 134.8068 	 pixels	 175.249 	 microns
180 	 295.3818 	 pixels	 383.9967 	 microns
181 	 188.4491 	 pixels	 244.9841 	 microns
182 	 240.6909 	 pixels	 312.8985 	 microns
183 	 283.9252 	 pixels	 369.1032 	 microns
184 	 479.1421 	 pixels	 622.8854 	 microns
185 	 179.3686 	 pixels	 233.1794 	 microns
186 	 357.4005 	 pixels	 464.6211 	 microns
187 	 448.5484 	 pixels	 583.1136 	 microns
188 	 211.913 	 pixels	 275.4872 	 microns
189 	 470.5484 	 pixels	 611.7136 	 microns
190 	 147.8669 	 pixels	 192.2272 	 microns
191 	 210.8643 	 pixels	 274.1239 	 microns
192 	 536.9007 	 pixels	 697.9717 	 microns
193 	 316.89 	 pixels	 411.9574 	 microns
194 	 262.3396 	 pixels	 341.0418 	 microns
195 	 219.3166 	 pixels	 285.1119 	 microns
196 	 190.4007 	 pixels	 247.5211 	 microns
197 	 274.5614 	 pixels	 356.9302 	 microns
198 	 622.5292 	 pixels	 809.2887 	 microns
199 	 431.8524 	 pixels	 561.4086 	 microns
200 	 469.4287 	 pixels	 610.2579 	 microns
201 	 253.9557 	 pixels	 330.1428 	 microns
202 	 345.7317 	 pixels	 449.4516 	 microns
203 	 509.168 	 pixels	 661.9191 	 microns
204 	 551.7027 	 pixels	 717.2142 	 microns
205 	 435.2006 	 pixels	 565.7614 	 microns
206 	 552.1891 	 pixels	 717.8465 	 microns
207 	 507.6962 	 pixels	 660.0057 	 microns
