selection#  	  units 	 distance 	 units
110 	 434.6812 	 pixels	 565.0855 	 microns
111 	 404.0527 	 pixels	 525.2686 	 microns
112 	 501.5868 	 pixels	 652.0629 	 microns
113 	 552.5314 	 pixels	 718.2908 	 microns
114 	 468.6855 	 pixels	 609.2911 	 microns
115 	 487.1572 	 pixels	 633.3044 	 microns
116 	 432.0183 	 pixels	 561.6238 	 microns
117 	 546.6897 	 pixels	 710.6966 	 microns
118 	 529.3951 	 pixels	 688.2137 	 microns
119 	 446.6853 	 pixels	 580.6909 	 microns
120 	 391.389 	 pixels	 508.8057 	 microns
121 	 568.1837 	 pixels	 738.6388 	 microns
122 	 622.4998 	 pixels	 809.2497 	 microns
123 	 462.8849 	 pixels	 601.7504 	 microns
124 	 507.1235 	 pixels	 659.2605 	 microns
125 	 393.8636 	 pixels	 512.0227 	 microns
126 	 458.6122 	 pixels	 596.1959 	 microns
127 	 550.6953 	 pixels	 715.9039 	 microns
128 	 595.8359 	 pixels	 774.5867 	 microns
129 	 488.3026 	 pixels	 634.7934 	 microns
130 	 473.0861 	 pixels	 615.0119 	 microns
131 	 629.4863 	 pixels	 818.3322 	 microns
132 	 448.4189 	 pixels	 582.9446 	 microns
133 	 428.8888 	 pixels	 557.5555 	 microns
134 	 493.287 	 pixels	 641.2731 	 microns
135 	 573.3711 	 pixels	 745.3825 	 microns
136 	 619.4125 	 pixels	 805.2362 	 microns
137 	 465.7589 	 pixels	 605.4865 	 microns
138 	 704.868 	 pixels	 916.3284 	 microns
139 	 492.8219 	 pixels	 640.6684 	 microns
140 	 513.2163 	 pixels	 667.1812 	 microns
141 	 566.7098 	 pixels	 736.7227 	 microns
142 	 545.1006 	 pixels	 708.6308 	 microns
143 	 535.2577 	 pixels	 695.835 	 microns
144 	 611.9692 	 pixels	 795.5599 	 microns
145 	 599.6236 	 pixels	 779.5107 	 microns
146 	 704.7697 	 pixels	 916.2007 	 microns
147 	 631.6313 	 pixels	 821.1207 	 microns
148 	 708.6595 	 pixels	 921.2574 	 microns
