selection#  	  units 	 distance 	 units
40 	 226.9607 	 pixels	 295.0492 	 microns
41 	 151.5614 	 pixels	 197.03 	 microns
42 	 412.2004 	 pixels	 535.861 	 microns
43 	 310.427 	 pixels	 403.5555 	 microns
44 	 163.2981 	 pixels	 212.2878 	 microns
45 	 124.0666 	 pixels	 161.2868 	 microns
46 	 222.1783 	 pixels	 288.8321 	 microns
47 	 517.1179 	 pixels	 672.254 	 microns
48 	 291.4977 	 pixels	 378.9474 	 microns
49 	 234.4769 	 pixels	 304.8203 	 microns
50 	 336.266 	 pixels	 437.1462 	 microns
51 	 275.582 	 pixels	 358.257 	 microns
52 	 197.108 	 pixels	 256.2407 	 microns
53 	 453.4125 	 pixels	 589.4368 	 microns
54 	 154.2143 	 pixels	 200.4788 	 microns
55 	 394.6023 	 pixels	 512.9835 	 microns
56 	 476.7811 	 pixels	 619.816 	 microns
57 	 192.3421 	 pixels	 250.045 	 microns
58 	 319.8856 	 pixels	 415.8517 	 microns
59 	 354.2307 	 pixels	 460.5003 	 microns
60 	 382.4523 	 pixels	 497.1885 	 microns
61 	 127.9994 	 pixels	 166.3994 	 microns
62 	 247.0079 	 pixels	 321.1106 	 microns
63 	 223.7083 	 pixels	 290.8211 	 microns
64 	 307.1052 	 pixels	 399.2372 	 microns
65 	 164.2691 	 pixels	 213.55 	 microns
66 	 354.3867 	 pixels	 460.7032 	 microns
67 	 269.1684 	 pixels	 349.9192 	 microns
68 	 190.7028 	 pixels	 247.9139 	 microns
69 	 133.6906 	 pixels	 173.7979 	 microns
70 	 681.8592 	 pixels	 886.4178 	 microns
71 	 404.1043 	 pixels	 525.3362 	 microns
72 	 225.7396 	 pixels	 293.4618 	 microns
73 	 177.3009 	 pixels	 230.4914 	 microns
74 	 420.1238 	 pixels	 546.1615 	 microns
75 	 210.4455 	 pixels	 273.5794 	 microns
76 	 256.4401 	 pixels	 333.3724 	 microns
77 	 155.9112 	 pixels	 202.6847 	 microns
78 	 106.2455 	 pixels	 138.1193 	 microns
79 	 466.1795 	 pixels	 606.0339 	 microns
80 	 293.2989 	 pixels	 381.289 	 microns
81 	 315.3977 	 pixels	 410.0175 	 microns
82 	 213.6425 	 pixels	 277.7355 	 microns
83 	 427.6471 	 pixels	 555.9418 	 microns
84 	 672.9313 	 pixels	 874.8116 	 microns
85 	 381.0739 	 pixels	 495.3966 	 microns
86 	 446.1109 	 pixels	 579.9448 	 microns
87 	 170.8086 	 pixels	 222.0513 	 microns
88 	 684.642 	 pixels	 890.0355 	 microns
89 	 274.4567 	 pixels	 356.7941 	 microns
90 	 466.3797 	 pixels	 606.2942 	 microns
91 	 347.4474 	 pixels	 451.6821 	 microns
92 	 226.6592 	 pixels	 294.6572 	 microns
93 	 256.7276 	 pixels	 333.7462 	 microns
94 	 313.8107 	 pixels	 407.9543 	 microns
95 	 205.89 	 pixels	 267.6572 	 microns
96 	 299.7344 	 pixels	 389.6552 	 microns
97 	 556.6602 	 pixels	 723.6589 	 microns
98 	 484.3001 	 pixels	 629.5907 	 microns
99 	 190.0086 	 pixels	 247.0114 	 microns
100 	 386.2502 	 pixels	 502.1258 	 microns
101 	 370.3248 	 pixels	 481.4228 	 microns
102 	 535.27 	 pixels	 695.8516 	 microns
103 	 138.5763 	 pixels	 180.1494 	 microns
104 	 411.4403 	 pixels	 534.8729 	 microns
105 	 198.6796 	 pixels	 258.2838 	 microns
106 	 233.0583 	 pixels	 302.9761 	 microns
107 	 572.1454 	 pixels	 743.7897 	 microns
108 	 273.5439 	 pixels	 355.6074 	 microns
109 	 155.8304 	 pixels	 202.5797 	 microns
110 	 184.059 	 pixels	 239.277 	 microns
111 	 330.6268 	 pixels	 429.8152 	 microns
112 	 293.8555 	 pixels	 382.0125 	 microns
113 	 256.464 	 pixels	 333.4035 	 microns
114 	 221.5136 	 pixels	 287.968 	 microns
115 	 368.0726 	 pixels	 478.4949 	 microns
116 	 240.5485 	 pixels	 312.7134 	 microns
117 	 689.3867 	 pixels	 896.2036 	 microns
118 	 349.082 	 pixels	 453.8071 	 microns
119 	 260.8589 	 pixels	 339.1169 	 microns
120 	 314.8424 	 pixels	 409.2955 	 microns
121 	 184.2504 	 pixels	 239.5257 	 microns
122 	 290.3346 	 pixels	 377.4354 	 microns
123 	 500.6604 	 pixels	 650.8592 	 microns
124 	 141.3746 	 pixels	 183.7872 	 microns
125 	 208.217 	 pixels	 270.6824 	 microns
126 	 553.4424 	 pixels	 719.4758 	 microns
127 	 481.1 	 pixels	 625.4306 	 microns
128 	 402.6527 	 pixels	 523.449 	 microns
129 	 389.7847 	 pixels	 506.7206 	 microns
130 	 344.4555 	 pixels	 447.7926 	 microns
131 	 307.6767 	 pixels	 399.9802 	 microns
132 	 330.9846 	 pixels	 430.2804 	 microns
133 	 671.9539 	 pixels	 873.5409 	 microns
134 	 172.8531 	 pixels	 224.7093 	 microns
135 	 453.0791 	 pixels	 589.0034 	 microns
136 	 373.9822 	 pixels	 486.1773 	 microns
137 	 328.0229 	 pixels	 426.4302 	 microns
138 	 404.0611 	 pixels	 525.28 	 microns
139 	 155.7374 	 pixels	 202.4589 	 microns
140 	 297.4086 	 pixels	 386.6315 	 microns
141 	 258.1938 	 pixels	 335.6523 	 microns
142 	 525.5423 	 pixels	 683.2057 	 microns
143 	 323.8183 	 pixels	 420.9642 	 microns
144 	 487.0015 	 pixels	 633.1026 	 microns
145 	 445.3249 	 pixels	 578.923 	 microns
146 	 341.1084 	 pixels	 443.4414 	 microns
147 	 304.3629 	 pixels	 395.6722 	 microns
148 	 630.5817 	 pixels	 819.7571 	 microns
149 	 253.5058 	 pixels	 329.5578 	 microns
150 	 458.9185 	 pixels	 596.5946 	 microns
151 	 690.7227 	 pixels	 897.9404 	 microns
152 	 325.9096 	 pixels	 423.683 	 microns
153 	 470.6291 	 pixels	 611.8184 	 microns
154 	 351.7056 	 pixels	 457.2178 	 microns
155 	 435.7238 	 pixels	 566.4415 	 microns
156 	 400.1529 	 pixels	 520.1993 	 microns
157 	 508.7229 	 pixels	 661.3404 	 microns
158 	 312.5426 	 pixels	 406.3058 	 microns
159 	 670.6366 	 pixels	 871.8285 	 microns
160 	 330.3407 	 pixels	 429.4433 	 microns
161 	 256.1585 	 pixels	 333.0064 	 microns
162 	 402.7188 	 pixels	 523.535 	 microns
163 	 278.8716 	 pixels	 362.5334 	 microns
164 	 439.5589 	 pixels	 571.4271 	 microns
165 	 322.483 	 pixels	 419.2283 	 microns
166 	 387.5294 	 pixels	 503.7887 	 microns
167 	 291.8877 	 pixels	 379.4545 	 microns
168 	 261.8691 	 pixels	 340.4302 	 microns
169 	 398.0047 	 pixels	 517.4066 	 microns
170 	 443.3861 	 pixels	 576.4025 	 microns
171 	 338.5472 	 pixels	 440.1118 	 microns
172 	 564.2105 	 pixels	 733.4744 	 microns
173 	 287.112 	 pixels	 373.246 	 microns
174 	 309.8164 	 pixels	 402.7617 	 microns
175 	 392.5996 	 pixels	 510.38 	 microns
176 	 486.4281 	 pixels	 632.3571 	 microns
177 	 354.6188 	 pixels	 461.0049 	 microns
178 	 220.3486 	 pixels	 286.4535 	 microns
179 	 273.0974 	 pixels	 355.0269 	 microns
180 	 617.1413 	 pixels	 802.2845 	 microns
181 	 492.6726 	 pixels	 640.475 	 microns
182 	 394.5609 	 pixels	 512.9297 	 microns
183 	 527.0264 	 pixels	 685.1351 	 microns
184 	 465.7113 	 pixels	 605.4253 	 microns
185 	 674.1896 	 pixels	 876.4474 	 microns
186 	 572.4079 	 pixels	 744.131 	 microns
187 	 409.924 	 pixels	 532.9018 	 microns
188 	 364.5689 	 pixels	 473.94 	 microns
189 	 322.8664 	 pixels	 419.7267 	 microns
190 	 209.4773 	 pixels	 272.3207 	 microns
191 	 452.3004 	 pixels	 587.9912 	 microns
192 	 330.9063 	 pixels	 430.1786 	 microns
193 	 345.6402 	 pixels	 449.3326 	 microns
194 	 267.814 	 pixels	 348.1585 	 microns
195 	 692.1536 	 pixels	 899.8006 	 microns
196 	 321.219 	 pixels	 417.5851 	 microns
197 	 289.9561 	 pixels	 376.9433 	 microns
198 	 237.2955 	 pixels	 308.4845 	 microns
199 	 183.3495 	 pixels	 238.3546 	 microns
200 	 317.714 	 pixels	 413.0286 	 microns
201 	 207.9695 	 pixels	 270.3607 	 microns
202 	 398.6663 	 pixels	 518.2667 	 microns
203 	 196.9407 	 pixels	 256.0232 	 microns
204 	 342.8875 	 pixels	 445.7542 	 microns
205 	 220.3366 	 pixels	 286.4379 	 microns
206 	 549.6302 	 pixels	 714.5199 	 microns
207 	 388.3822 	 pixels	 504.8974 	 microns
208 	 397.5962 	 pixels	 516.8755 	 microns
209 	 267.6446 	 pixels	 347.9384 	 microns
210 	 333.8823 	 pixels	 434.0474 	 microns
211 	 522.1262 	 pixels	 678.7647 	 microns
212 	 200.2248 	 pixels	 260.2926 	 microns
213 	 359.6854 	 pixels	 467.5915 	 microns
214 	 533.224 	 pixels	 693.1919 	 microns
215 	 391.5953 	 pixels	 509.0744 	 microns
216 	 254.2508 	 pixels	 330.5264 	 microns
217 	 294.7356 	 pixels	 383.1567 	 microns
218 	 444.3874 	 pixels	 577.7042 	 microns
219 	 552.309 	 pixels	 718.0024 	 microns
220 	 182.6169 	 pixels	 237.4022 	 microns
221 	 377.0115 	 pixels	 490.1154 	 microns
222 	 571.4213 	 pixels	 742.8484 	 microns
223 	 386.864 	 pixels	 502.9237 	 microns
224 	 686.0972 	 pixels	 891.9272 	 microns
225 	 640.7239 	 pixels	 832.9419 	 microns
226 	 613.8156 	 pixels	 797.961 	 microns
227 	 547.6135 	 pixels	 711.8983 	 microns
228 	 242.9067 	 pixels	 315.779 	 microns
229 	 206.1099 	 pixels	 267.9431 	 microns
230 	 342.314 	 pixels	 445.0087 	 microns
231 	 447.2056 	 pixels	 581.3678 	 microns
232 	 223.4419 	 pixels	 290.4747 	 microns
233 	 360.8222 	 pixels	 469.0693 	 microns
234 	 636.1929 	 pixels	 827.0516 	 microns
235 	 294.0845 	 pixels	 382.3102 	 microns
236 	 463.969 	 pixels	 603.1603 	 microns
237 	 446.1961 	 pixels	 580.0555 	 microns
238 	 424.7272 	 pixels	 552.146 	 microns
239 	 524.6962 	 pixels	 682.1057 	 microns
240 	 572.5395 	 pixels	 744.3022 	 microns
241 	 190.6275 	 pixels	 247.816 	 microns
242 	 275.268 	 pixels	 357.8488 	 microns
243 	 253.8344 	 pixels	 329.985 	 microns
