selection#  	  units 	 distance 	 units
74 	 192.3558 	 pixels	 250.0628 	 microns
75 	 401.7674 	 pixels	 522.2982 	 microns
76 	 533.3939 	 pixels	 693.4128 	 microns
77 	 505.2554 	 pixels	 656.8327 	 microns
78 	 389.9009 	 pixels	 506.8716 	 microns
79 	 152.9819 	 pixels	 198.8766 	 microns
80 	 71.8437 	 pixels	 93.3969 	 microns
81 	 84.9771 	 pixels	 110.4704 	 microns
82 	 435.1555 	 pixels	 565.7027 	 microns
83 	 235.1738 	 pixels	 305.7262 	 microns
84 	 524.1902 	 pixels	 681.4479 	 microns
85 	 491.9304 	 pixels	 639.5102 	 microns
86 	 480.1991 	 pixels	 624.2595 	 microns
87 	 62.0827 	 pixels	 80.7076 	 microns
88 	 352.6336 	 pixels	 458.4241 	 microns
89 	 588.44 	 pixels	 764.9728 	 microns
90 	 101.8192 	 pixels	 132.3651 	 microns
91 	 211.3813 	 pixels	 274.796 	 microns
92 	 72.5655 	 pixels	 94.3352 	 microns
93 	 432.7348 	 pixels	 562.5558 	 microns
94 	 525.2585 	 pixels	 682.8367 	 microns
95 	 498.8644 	 pixels	 648.5243 	 microns
96 	 192.9583 	 pixels	 250.846 	 microns
97 	 516.7463 	 pixels	 671.7709 	 microns
98 	 147.8543 	 pixels	 192.2108 	 microns
99 	 547.1264 	 pixels	 711.265 	 microns
100 	 367.1185 	 pixels	 477.2545 	 microns
101 	 120.7681 	 pixels	 156.9987 	 microns
102 	 293.1087 	 pixels	 381.0417 	 microns
103 	 229.0105 	 pixels	 297.714 	 microns
104 	 495.1201 	 pixels	 643.6568 	 microns
105 	 328.9322 	 pixels	 427.6122 	 microns
106 	 525.6359 	 pixels	 683.3273 	 microns
107 	 100.6008 	 pixels	 130.7812 	 microns
108 	 744.6881 	 pixels	 968.0954 	 microns
109 	 77.008 	 pixels	 100.1105 	 microns
110 	 476.3506 	 pixels	 619.2564 	 microns
111 	 410.9292 	 pixels	 534.2085 	 microns
112 	 186.0863 	 pixels	 241.9125 	 microns
113 	 95.3823 	 pixels	 123.9971 	 microns
114 	 75.0646 	 pixels	 97.5841 	 microns
115 	 501.7078 	 pixels	 652.2208 	 microns
116 	 451.0845 	 pixels	 586.4104 	 microns
117 	 162.9119 	 pixels	 211.7856 	 microns
118 	 342.018 	 pixels	 444.6238 	 microns
119 	 211.2329 	 pixels	 274.603 	 microns
120 	 723.1368 	 pixels	 940.0787 	 microns
121 	 190.8566 	 pixels	 248.1138 	 microns
122 	 481.6154 	 pixels	 626.1007 	 microns
123 	 450.3336 	 pixels	 585.4343 	 microns
124 	 528.7499 	 pixels	 687.3756 	 microns
125 	 268.7152 	 pixels	 349.3301 	 microns
126 	 233.5233 	 pixels	 303.5806 	 microns
127 	 311.9397 	 pixels	 405.522 	 microns
128 	 95.13 	 pixels	 123.6691 	 microns
129 	 398.3863 	 pixels	 517.9028 	 microns
130 	 566.1836 	 pixels	 736.0394 	 microns
131 	 416.0578 	 pixels	 540.8757 	 microns
132 	 228.0184 	 pixels	 296.4242 	 microns
133 	 185.0051 	 pixels	 240.5068 	 microns
134 	 525.4111 	 pixels	 683.0351 	 microns
135 	 375.4962 	 pixels	 488.1456 	 microns
136 	 437.2944 	 pixels	 568.4833 	 microns
137 	 301.6217 	 pixels	 392.1087 	 microns
138 	 208.7522 	 pixels	 271.3781 	 microns
139 	 127.6162 	 pixels	 165.9013 	 microns
140 	 594.1273 	 pixels	 772.3663 	 microns
141 	 722.4009 	 pixels	 939.1221 	 microns
142 	 155.4086 	 pixels	 202.0314 	 microns
143 	 89.9118 	 pixels	 116.8854 	 microns
144 	 505.7997 	 pixels	 657.5402 	 microns
145 	 331.4455 	 pixels	 430.8795 	 microns
146 	 115.0553 	 pixels	 149.572 	 microns
147 	 389.9647 	 pixels	 506.9546 	 microns
148 	 281.3193 	 pixels	 365.7154 	 microns
149 	 162.0571 	 pixels	 210.6745 	 microns
150 	 177.9071 	 pixels	 231.2795 	 microns
151 	 561.7483 	 pixels	 730.2736 	 microns
152 	 518.3886 	 pixels	 673.9059 	 microns
153 	 718.6562 	 pixels	 934.254 	 microns
154 	 459.5986 	 pixels	 597.4788 	 microns
155 	 311.2187 	 pixels	 404.5847 	 microns
156 	 148.67 	 pixels	 193.2712 	 microns
157 	 288.8841 	 pixels	 375.5497 	 microns
158 	 122.6962 	 pixels	 159.5052 	 microns
159 	 454.3051 	 pixels	 590.5973 	 microns
160 	 543.4752 	 pixels	 706.5185 	 microns
161 	 417.9997 	 pixels	 543.4001 	 microns
162 	 189.4574 	 pixels	 246.2949 	 microns
163 	 272.7631 	 pixels	 354.5924 	 microns
164 	 400.0575 	 pixels	 520.0753 	 microns
165 	 210.4087 	 pixels	 273.5316 	 microns
166 	 307.6089 	 pixels	 399.892 	 microns
167 	 179.8322 	 pixels	 233.7822 	 microns
168 	 476.2488 	 pixels	 619.1241 	 microns
169 	 718.8976 	 pixels	 934.5678 	 microns
170 	 113.223 	 pixels	 147.19 	 microns
171 	 95.8388 	 pixels	 124.5905 	 microns
172 	 494.1308 	 pixels	 642.3706 	 microns
173 	 560.8163 	 pixels	 729.0619 	 microns
174 	 352.8032 	 pixels	 458.6447 	 microns
175 	 711.4388 	 pixels	 924.8713 	 microns
176 	 174.1939 	 pixels	 226.4523 	 microns
177 	 78.3938 	 pixels	 101.9121 	 microns
178 	 226.2153 	 pixels	 294.0802 	 microns
179 	 141.5888 	 pixels	 184.0656 	 microns
180 	 297.4438 	 pixels	 386.6773 	 microns
181 	 319.792 	 pixels	 415.73 	 microns
182 	 432.6341 	 pixels	 562.4249 	 microns
183 	 161.0789 	 pixels	 209.4027 	 microns
184 	 274.6881 	 pixels	 357.0949 	 microns
185 	 250.6702 	 pixels	 325.8716 	 microns
186 	 729.3362 	 pixels	 948.138 	 microns
187 	 121.4959 	 pixels	 157.9448 	 microns
188 	 639.8207 	 pixels	 831.7677 	 microns
189 	 517.624 	 pixels	 672.9119 	 microns
190 	 91.4049 	 pixels	 118.8265 	 microns
191 	 504.2991 	 pixels	 655.5894 	 microns
192 	 468.5653 	 pixels	 609.1355 	 microns
193 	 624.2853 	 pixels	 811.5716 	 microns
194 	 533.371 	 pixels	 693.3829 	 microns
195 	 446.5778 	 pixels	 580.5517 	 microns
196 	 467.8139 	 pixels	 608.1587 	 microns
197 	 271.5312 	 pixels	 352.9909 	 microns
198 	 250.0255 	 pixels	 325.0335 	 microns
199 	 110.2344 	 pixels	 143.3049 	 microns
200 	 357.8439 	 pixels	 465.1975 	 microns
201 	 136.9137 	 pixels	 177.988 	 microns
202 	 412.4527 	 pixels	 536.189 	 microns
203 	 215.6902 	 pixels	 280.3976 	 microns
204 	 398.7068 	 pixels	 518.3194 	 microns
205 	 263.0346 	 pixels	 341.9453 	 microns
206 	 510.031 	 pixels	 663.0409 	 microns
207 	 338.9554 	 pixels	 440.6424 	 microns
208 	 305.7179 	 pixels	 397.4336 	 microns
209 	 444.1872 	 pixels	 577.444 	 microns
210 	 464.3708 	 pixels	 603.6826 	 microns
211 	 284.5722 	 pixels	 369.9442 	 microns
212 	 377.6527 	 pixels	 490.949 	 microns
213 	 541.2689 	 pixels	 703.6503 	 microns
214 	 514.3931 	 pixels	 668.7117 	 microns
215 	 463.0783 	 pixels	 602.0024 	 microns
216 	 577.8163 	 pixels	 751.162 	 microns
