selection#  	  units 	 distance 	 units
85 	 406.0844 	 pixels	 527.9102 	 microns
86 	 131.9237 	 pixels	 171.5009 	 microns
87 	 508.9348 	 pixels	 661.6159 	 microns
88 	 420.1218 	 pixels	 546.1588 	 microns
89 	 92.1611 	 pixels	 119.8096 	 microns
90 	 606.7746 	 pixels	 788.8078 	 microns
91 	 344.197 	 pixels	 447.4566 	 microns
92 	 524.9805 	 pixels	 682.4753 	 microns
93 	 300.0508 	 pixels	 390.0665 	 microns
94 	 560.255 	 pixels	 728.3322 	 microns
95 	 80.2879 	 pixels	 104.3743 	 microns
96 	 461.8661 	 pixels	 600.4265 	 microns
97 	 505.5687 	 pixels	 657.2399 	 microns
98 	 324.6024 	 pixels	 421.9835 	 microns
99 	 132.7585 	 pixels	 172.5863 	 microns
100 	 115.3798 	 pixels	 149.9938 	 microns
101 	 222.3523 	 pixels	 289.0582 	 microns
102 	 204.0125 	 pixels	 265.2165 	 microns
103 	 62.1049 	 pixels	 80.7365 	 microns
104 	 531.7899 	 pixels	 691.3276 	 microns
105 	 146.612 	 pixels	 190.5958 	 microns
106 	 91.8472 	 pixels	 119.4015 	 microns
107 	 495.7063 	 pixels	 644.4188 	 microns
108 	 193.1049 	 pixels	 251.0366 	 microns
109 	 368.0958 	 pixels	 478.525 	 microns
110 	 764.1548 	 pixels	 993.4022 	 microns
111 	 343.2573 	 pixels	 446.2349 	 microns
112 	 175.286 	 pixels	 227.872 	 microns
113 	 81.9066 	 pixels	 106.4787 	 microns
114 	 395.9087 	 pixels	 514.6819 	 microns
115 	 290.5025 	 pixels	 377.6536 	 microns
116 	 230.6499 	 pixels	 299.8451 	 microns
117 	 109.0144 	 pixels	 141.7188 	 microns
118 	 67.7663 	 pixels	 88.0963 	 microns
119 	 268.8213 	 pixels	 349.468 	 microns
120 	 487.5137 	 pixels	 633.7684 	 microns
121 	 574.4751 	 pixels	 746.8184 	 microns
122 	 369.818 	 pixels	 480.7638 	 microns
123 	 549.193 	 pixels	 713.9516 	 microns
124 	 253.3497 	 pixels	 329.355 	 microns
125 	 300.9137 	 pixels	 391.1882 	 microns
126 	 182.1749 	 pixels	 236.8276 	 microns
127 	 546.636 	 pixels	 710.6275 	 microns
128 	 330.6556 	 pixels	 429.8527 	 microns
129 	 400.2404 	 pixels	 520.313 	 microns
130 	 170.0408 	 pixels	 221.0532 	 microns
131 	 239.1047 	 pixels	 310.8364 	 microns
132 	 583.9985 	 pixels	 759.1988 	 microns
133 	 506.7689 	 pixels	 658.8003 	 microns
134 	 193.0274 	 pixels	 250.9359 	 microns
135 	 463.5888 	 pixels	 602.666 	 microns
136 	 115.0952 	 pixels	 149.6239 	 microns
137 	 535.808 	 pixels	 696.5511 	 microns
138 	 266.4737 	 pixels	 346.4162 	 microns
139 	 422.6782 	 pixels	 549.4822 	 microns
140 	 447.0732 	 pixels	 581.1957 	 microns
141 	 582.4849 	 pixels	 757.2311 	 microns
142 	 475.8515 	 pixels	 618.6076 	 microns
143 	 329.3774 	 pixels	 428.191 	 microns
144 	 374.3059 	 pixels	 486.5981 	 microns
145 	 132.9673 	 pixels	 172.8576 	 microns
146 	 524.4588 	 pixels	 681.7971 	 microns
147 	 731.3071 	 pixels	 950.7002 	 microns
148 	 232.2155 	 pixels	 301.8804 	 microns
149 	 177.1902 	 pixels	 230.3474 	 microns
150 	 420.7216 	 pixels	 546.9386 	 microns
151 	 455.736 	 pixels	 592.4574 	 microns
152 	 407.0241 	 pixels	 529.1319 	 microns
153 	 210.6123 	 pixels	 273.7962 	 microns
154 	 375.5062 	 pixels	 488.1585 	 microns
155 	 335.9275 	 pixels	 436.7062 	 microns
156 	 271.2473 	 pixels	 352.6219 	 microns
157 	 126.7047 	 pixels	 164.7163 	 microns
158 	 141.446 	 pixels	 183.88 	 microns
159 	 477.6519 	 pixels	 620.948 	 microns
160 	 503.2737 	 pixels	 654.2565 	 microns
161 	 321.7851 	 pixels	 418.321 	 microns
162 	 251.3155 	 pixels	 326.7105 	 microns
163 	 188.8282 	 pixels	 245.4769 	 microns
164 	 115.9823 	 pixels	 150.7771 	 microns
165 	 75.6984 	 pixels	 98.408 	 microns
166 	 374.2549 	 pixels	 486.5319 	 microns
167 	 155.1169 	 pixels	 201.6522 	 microns
168 	 221.9896 	 pixels	 288.5867 	 microns
169 	 705.7121 	 pixels	 917.4266 	 microns
170 	 454.7182 	 pixels	 591.1342 	 microns
171 	 306.0529 	 pixels	 397.8691 	 microns
172 	 191.697 	 pixels	 249.2063 	 microns
173 	 559.5772 	 pixels	 727.4511 	 microns
174 	 144.0296 	 pixels	 187.2386 	 microns
175 	 350.8767 	 pixels	 456.1401 	 microns
176 	 753.6931 	 pixels	 979.802 	 microns
177 	 491.1156 	 pixels	 638.4509 	 microns
178 	 163.8589 	 pixels	 213.0168 	 microns
179 	 112.6967 	 pixels	 146.5059 	 microns
180 	 529.9906 	 pixels	 688.9884 	 microns
181 	 95.3951 	 pixels	 124.0138 	 microns
182 	 368.1489 	 pixels	 478.5941 	 microns
183 	 387.5351 	 pixels	 503.7962 	 microns
184 	 199.2889 	 pixels	 259.0758 	 microns
185 	 336.1876 	 pixels	 437.0443 	 microns
186 	 88.093 	 pixels	 114.521 	 microns
187 	 512.6662 	 pixels	 666.4667 	 microns
188 	 444.1254 	 pixels	 577.3636 	 microns
189 	 225.2495 	 pixels	 292.8247 	 microns
190 	 477.4702 	 pixels	 620.7119 	 microns
191 	 361.6265 	 pixels	 470.1149 	 microns
192 	 270.884 	 pixels	 352.1496 	 microns
193 	 256.4035 	 pixels	 333.3249 	 microns
194 	 767.6001 	 pixels	 997.8812 	 microns
195 	 608.5766 	 pixels	 791.1504 	 microns
196 	 118.5128 	 pixels	 154.0668 	 microns
197 	 202.7605 	 pixels	 263.5889 	 microns
198 	 168.9715 	 pixels	 219.6632 	 microns
199 	 411.7991 	 pixels	 535.3393 	 microns
200 	 323.2474 	 pixels	 420.2221 	 microns
201 	 532.991 	 pixels	 692.8891 	 microns
202 	 249.175 	 pixels	 323.9278 	 microns
203 	 226.007 	 pixels	 293.8093 	 microns
204 	 344.0411 	 pixels	 447.2539 	 microns
205 	 91.1165 	 pixels	 118.4516 	 microns
206 	 186.766 	 pixels	 242.796 	 microns
207 	 524.4594 	 pixels	 681.7979 	 microns
208 	 130.5938 	 pixels	 169.7721 	 microns
209 	 743.1532 	 pixels	 966.1001 	 microns
210 	 373.4204 	 pixels	 485.4471 	 microns
211 	 458.711 	 pixels	 596.3249 	 microns
212 	 341.9028 	 pixels	 444.4741 	 microns
213 	 261.7772 	 pixels	 340.3107 	 microns
214 	 224.1287 	 pixels	 291.3676 	 microns
215 	 169.3638 	 pixels	 220.1731 	 microns
216 	 513.5536 	 pixels	 667.6204 	 microns
217 	 129.8634 	 pixels	 168.8225 	 microns
218 	 101.8699 	 pixels	 132.431 	 microns
219 	 430.8726 	 pixels	 560.1349 	 microns
220 	 214.6313 	 pixels	 279.0209 	 microns
221 	 599.6274 	 pixels	 779.5164 	 microns
222 	 262.7164 	 pixels	 341.5317 	 microns
223 	 485.0105 	 pixels	 630.5142 	 microns
224 	 303.5225 	 pixels	 394.5796 	 microns
225 	 161.4338 	 pixels	 209.8642 	 microns
226 	 757.3208 	 pixels	 984.518 	 microns
227 	 329.6661 	 pixels	 428.5663 	 microns
228 	 534.5829 	 pixels	 694.9584 	 microns
229 	 113.6854 	 pixels	 147.7912 	 microns
230 	 209.3348 	 pixels	 272.1355 	 microns
231 	 294.6259 	 pixels	 383.0141 	 microns
232 	 184.5745 	 pixels	 239.947 	 microns
233 	 104.4493 	 pixels	 135.7842 	 microns
234 	 122.0869 	 pixels	 158.7131 	 microns
235 	 350.695 	 pixels	 455.9039 	 microns
236 	 202.2911 	 pixels	 262.9787 	 microns
237 	 380.9604 	 pixels	 495.249 	 microns
238 	 248.0017 	 pixels	 322.4025 	 microns
239 	 169.3654 	 pixels	 220.1752 	 microns
240 	 483.6276 	 pixels	 628.7165 	 microns
241 	 303.106 	 pixels	 394.0381 	 microns
242 	 506.0926 	 pixels	 657.9211 	 microns
243 	 185.5925 	 pixels	 241.2705 	 microns
244 	 138.2896 	 pixels	 179.7766 	 microns
245 	 356.7219 	 pixels	 463.7389 	 microns
246 	 432.2818 	 pixels	 561.967 	 microns
247 	 120.0271 	 pixels	 156.0354 	 microns
248 	 529.5997 	 pixels	 688.4803 	 microns
249 	 211.5525 	 pixels	 275.0185 	 microns
250 	 305.9758 	 pixels	 397.769 	 microns
251 	 342.92 	 pixels	 445.7965 	 microns
252 	 173.0165 	 pixels	 224.9217 	 microns
253 	 328.701 	 pixels	 427.3118 	 microns
254 	 384.2479 	 pixels	 499.5227 	 microns
255 	 466.5651 	 pixels	 606.5352 	 microns
256 	 197.8287 	 pixels	 257.1776 	 microns
257 	 101.2926 	 pixels	 131.6805 	 microns
258 	 148.8565 	 pixels	 193.5136 	 microns
259 	 288.6512 	 pixels	 375.247 	 microns
260 	 359.3836 	 pixels	 467.1991 	 microns
261 	 261.8818 	 pixels	 340.4467 	 microns
262 	 170.1737 	 pixels	 221.226 	 microns
263 	 216.7726 	 pixels	 281.8047 	 microns
264 	 770.7055 	 pixels	 1001.9182 	 microns
265 	 124.8826 	 pixels	 162.3475 	 microns
266 	 198.5072 	 pixels	 258.0596 	 microns
267 	 352.5219 	 pixels	 458.2789 	 microns
268 	 183.5834 	 pixels	 238.6587 	 microns
269 	 429.0469 	 pixels	 557.7616 	 microns
270 	 161.9019 	 pixels	 210.4727 	 microns
271 	 411.2259 	 pixels	 534.5942 	 microns
272 	 312.7594 	 pixels	 406.5876 	 microns
273 	 443.8655 	 pixels	 577.0258 	 microns
274 	 343.0248 	 pixels	 445.9327 	 microns
275 	 294.052 	 pixels	 382.268 	 microns
276 	 256.744 	 pixels	 333.7675 	 microns
277 	 312.0299 	 pixels	 405.6393 	 microns
278 	 282.6256 	 pixels	 367.4137 	 microns
279 	 460.7735 	 pixels	 599.0061 	 microns
280 	 217.5029 	 pixels	 282.754 	 microns
281 	 392.8322 	 pixels	 510.6823 	 microns
282 	 332.9796 	 pixels	 432.874 	 microns
283 	 261.1783 	 pixels	 339.5322 	 microns
284 	 282.6773 	 pixels	 367.4808 	 microns
285 	 472.1484 	 pixels	 613.7936 	 microns
286 	 311.717 	 pixels	 405.2326 	 microns
287 	 374.7262 	 pixels	 487.1446 	 microns
288 	 362.515 	 pixels	 471.27 	 microns
289 	 530.0439 	 pixels	 689.0578 	 microns
290 	 459.8335 	 pixels	 597.7841 	 microns
291 	 330.4761 	 pixels	 429.6194 	 microns
292 	 503.7967 	 pixels	 654.9363 	 microns
293 	 394.2672 	 pixels	 512.5479 	 microns
294 	 429.5425 	 pixels	 558.4058 	 microns
295 	 686.589 	 pixels	 892.5666 	 microns
296 	 515.225 	 pixels	 669.7932 	 microns
297 	 472.3062 	 pixels	 613.9986 	 microns
298 	 563.3103 	 pixels	 732.3041 	 microns
299 	 557.8313 	 pixels	 725.1814 	 microns
300 	 629.1382 	 pixels	 817.8804 	 microns
301 	 696.2434 	 pixels	 905.1173 	 microns
