selection#  	  units 	 distance 	 units
64 	 576.0706 	 pixels	 748.8925 	 microns
65 	 328.541 	 pixels	 427.1037 	 microns
66 	 557.345 	 pixels	 724.5492 	 microns
67 	 534.2298 	 pixels	 694.4994 	 microns
68 	 379.1626 	 pixels	 492.9119 	 microns
69 	 297.2962 	 pixels	 386.4854 	 microns
70 	 142.2284 	 pixels	 184.8971 	 microns
71 	 589.9358 	 pixels	 766.9173 	 microns
72 	 483.0264 	 pixels	 627.9349 	 microns
73 	 152.9374 	 pixels	 198.8188 	 microns
74 	 367.1367 	 pixels	 477.2782 	 microns
75 	 422.5742 	 pixels	 549.347 	 microns
76 	 167.3402 	 pixels	 217.5425 	 microns
77 	 459.4421 	 pixels	 597.2753 	 microns
78 	 587.8103 	 pixels	 764.1541 	 microns
79 	 493.4215 	 pixels	 641.4486 	 microns
80 	 561.6487 	 pixels	 730.144 	 microns
81 	 93.8305 	 pixels	 121.9797 	 microns
82 	 600.2879 	 pixels	 780.3751 	 microns
83 	 478.9313 	 pixels	 622.6113 	 microns
84 	 131.2343 	 pixels	 170.6048 	 microns
85 	 396.6378 	 pixels	 515.6297 	 microns
86 	 349.4448 	 pixels	 454.2787 	 microns
87 	 552.9371 	 pixels	 718.819 	 microns
88 	 364.4301 	 pixels	 473.7595 	 microns
89 	 200.2705 	 pixels	 260.3518 	 microns
90 	 119.6339 	 pixels	 155.5242 	 microns
91 	 497.4559 	 pixels	 646.6933 	 microns
92 	 527.5828 	 pixels	 685.8583 	 microns
93 	 381.1843 	 pixels	 495.5401 	 microns
94 	 148.1034 	 pixels	 192.5346 	 microns
95 	 168.8685 	 pixels	 219.5293 	 microns
96 	 572.9631 	 pixels	 744.8528 	 microns
97 	 457.3855 	 pixels	 594.6017 	 microns
98 	 402.0608 	 pixels	 522.6795 	 microns
99 	 108.3007 	 pixels	 140.7911 	 microns
100 	 290.6046 	 pixels	 377.7863 	 microns
101 	 552.8497 	 pixels	 718.7054 	 microns
102 	 450.0621 	 pixels	 585.0813 	 microns
103 	 674.7443 	 pixels	 877.1685 	 microns
104 	 223.028 	 pixels	 289.9367 	 microns
105 	 554.195 	 pixels	 720.4542 	 microns
106 	 151.6015 	 pixels	 197.0822 	 microns
107 	 524.606 	 pixels	 681.9885 	 microns
108 	 173.3284 	 pixels	 225.3271 	 microns
109 	 342.9529 	 pixels	 445.8392 	 microns
110 	 290.9432 	 pixels	 378.2265 	 microns
111 	 461.9585 	 pixels	 600.5467 	 microns
112 	 192.2766 	 pixels	 249.9599 	 microns
113 	 225.2926 	 pixels	 292.8807 	 microns
114 	 250.6035 	 pixels	 325.7848 	 microns
115 	 503.7551 	 pixels	 654.8822 	 microns
116 	 175.8596 	 pixels	 228.6178 	 microns
117 	 352.6541 	 pixels	 458.4508 	 microns
118 	 75.2671 	 pixels	 97.8473 	 microns
119 	 345.2175 	 pixels	 448.7831 	 microns
120 	 519.8161 	 pixels	 675.7616 	 microns
121 	 324.8355 	 pixels	 422.2865 	 microns
122 	 229.485 	 pixels	 298.3307 	 microns
123 	 491.0344 	 pixels	 638.3454 	 microns
124 	 555.1402 	 pixels	 721.6829 	 microns
125 	 391.6751 	 pixels	 509.1781 	 microns
126 	 334.8495 	 pixels	 435.3048 	 microns
127 	 366.9024 	 pixels	 476.9736 	 microns
128 	 538.6103 	 pixels	 700.1941 	 microns
129 	 267.9661 	 pixels	 348.3562 	 microns
130 	 568.3124 	 pixels	 738.8069 	 microns
131 	 212.9103 	 pixels	 276.7836 	 microns
132 	 495.3815 	 pixels	 643.9966 	 microns
133 	 363.4312 	 pixels	 472.461 	 microns
134 	 285.4169 	 pixels	 371.0423 	 microns
135 	 191.028 	 pixels	 248.3366 	 microns
136 	 704.654 	 pixels	 916.0511 	 microns
137 	 443.9101 	 pixels	 577.0837 	 microns
138 	 454.6167 	 pixels	 591.0024 	 microns
139 	 141.5953 	 pixels	 184.074 	 microns
140 	 127.1481 	 pixels	 165.2927 	 microns
141 	 386.7724 	 pixels	 502.8047 	 microns
142 	 334.3362 	 pixels	 434.6375 	 microns
143 	 303.7852 	 pixels	 394.9212 	 microns
144 	 157.6574 	 pixels	 204.9549 	 microns
145 	 99.1729 	 pixels	 128.925 	 microns
146 	 440.6648 	 pixels	 572.8647 	 microns
147 	 515.0957 	 pixels	 669.625 	 microns
148 	 430.3393 	 pixels	 559.4417 	 microns
149 	 327.2816 	 pixels	 425.4665 	 microns
150 	 352.5924 	 pixels	 458.3706 	 microns
151 	 573.6911 	 pixels	 745.7992 	 microns
152 	 183.8853 	 pixels	 239.0512 	 microns
153 	 516.8224 	 pixels	 671.8698 	 microns
154 	 451.328 	 pixels	 586.727 	 microns
155 	 333.8242 	 pixels	 433.9719 	 microns
156 	 116.1551 	 pixels	 151.0018 	 microns
157 	 495.4766 	 pixels	 644.1203 	 microns
158 	 537.1608 	 pixels	 698.3098 	 microns
159 	 483.6062 	 pixels	 628.6887 	 microns
160 	 407.5183 	 pixels	 529.7744 	 microns
161 	 80.3173 	 pixels	 104.4126 	 microns
162 	 376.5419 	 pixels	 489.5049 	 microns
163 	 560.7711 	 pixels	 729.0031 	 microns
164 	 389.3308 	 pixels	 506.1305 	 microns
165 	 141.6472 	 pixels	 184.1415 	 microns
166 	 513.9589 	 pixels	 668.1473 	 microns
167 	 421.7652 	 pixels	 548.2954 	 microns
168 	 315.1249 	 pixels	 409.6628 	 microns
169 	 291.0472 	 pixels	 378.3618 	 microns
170 	 157.1694 	 pixels	 204.3204 	 microns
171 	 616.8594 	 pixels	 801.918 	 microns
172 	 702.154 	 pixels	 912.8011 	 microns
173 	 174.4644 	 pixels	 226.8039 	 microns
174 	 83.5018 	 pixels	 108.5524 	 microns
175 	 127.3804 	 pixels	 165.5947 	 microns
176 	 482.3571 	 pixels	 627.0648 	 microns
177 	 404.3427 	 pixels	 525.646 	 microns
178 	 206.8963 	 pixels	 268.9654 	 microns
179 	 440.517 	 pixels	 572.6726 	 microns
180 	 298.9337 	 pixels	 388.6141 	 microns
181 	 319.6982 	 pixels	 415.6081 	 microns
182 	 173.2991 	 pixels	 225.289 	 microns
183 	 620.581 	 pixels	 806.7561 	 microns
184 	 240.1378 	 pixels	 312.1794 	 microns
185 	 187.7048 	 pixels	 244.0165 	 microns
186 	 548.4578 	 pixels	 712.9958 	 microns
187 	 289.9094 	 pixels	 376.8826 	 microns
188 	 217.674 	 pixels	 282.9764 	 microns
189 	 202.2649 	 pixels	 262.9446 	 microns
190 	 511.0084 	 pixels	 664.3116 	 microns
191 	 411.8039 	 pixels	 535.3456 	 microns
192 	 357.8674 	 pixels	 465.2281 	 microns
193 	 163.3114 	 pixels	 212.305 	 microns
194 	 143.0858 	 pixels	 186.0117 	 microns
195 	 478.5306 	 pixels	 622.0904 	 microns
196 	 437.3835 	 pixels	 568.5991 	 microns
197 	 323.038 	 pixels	 419.9498 	 microns
198 	 253.6911 	 pixels	 329.7987 	 microns
199 	 180.7623 	 pixels	 234.9913 	 microns
200 	 349.5816 	 pixels	 454.4566 	 microns
201 	 555.0006 	 pixels	 721.5015 	 microns
202 	 502.9904 	 pixels	 653.8882 	 microns
203 	 97.5066 	 pixels	 126.7587 	 microns
204 	 566.827 	 pixels	 736.8759 	 microns
205 	 393.4613 	 pixels	 511.5003 	 microns
206 	 107.4087 	 pixels	 139.6314 	 microns
207 	 206.7236 	 pixels	 268.7409 	 microns
208 	 192.2763 	 pixels	 249.9595 	 microns
209 	 127.746 	 pixels	 166.07 	 microns
210 	 517.3941 	 pixels	 672.613 	 microns
211 	 413.374 	 pixels	 537.3867 	 microns
212 	 539.1213 	 pixels	 700.8584 	 microns
213 	 480.6379 	 pixels	 624.8299 	 microns
214 	 118.7634 	 pixels	 154.3926 	 microns
215 	 469.8871 	 pixels	 610.8538 	 microns
216 	 219.7398 	 pixels	 285.662 	 microns
217 	 492.847 	 pixels	 640.7018 	 microns
218 	 459.1362 	 pixels	 596.8777 	 microns
219 	 402.3105 	 pixels	 523.0042 	 microns
220 	 254.2551 	 pixels	 330.532 	 microns
221 	 60.9333 	 pixels	 79.2133 	 microns
222 	 698.8038 	 pixels	 908.4459 	 microns
223 	 566.8531 	 pixels	 736.9097 	 microns
224 	 419.7604 	 pixels	 545.6891 	 microns
225 	 133.7073 	 pixels	 173.8197 	 microns
226 	 160.9435 	 pixels	 209.2268 	 microns
227 	 445.3398 	 pixels	 578.9423 	 microns
228 	 247.2011 	 pixels	 321.3618 	 microns
229 	 194.228 	 pixels	 252.4966 	 microns
230 	 345.0166 	 pixels	 448.522 	 microns
231 	 119.2157 	 pixels	 154.9805 	 microns
232 	 483.8228 	 pixels	 628.9703 	 microns
233 	 411.5872 	 pixels	 535.0639 	 microns
234 	 75.4523 	 pixels	 98.0881 	 microns
235 	 501.0034 	 pixels	 651.305 	 microns
236 	 210.4021 	 pixels	 273.523 	 microns
237 	 253.0488 	 pixels	 328.9638 	 microns
238 	 523.2686 	 pixels	 680.2498 	 microns
239 	 176.1094 	 pixels	 228.9424 	 microns
240 	 138.5478 	 pixels	 180.1123 	 microns
241 	 266.2218 	 pixels	 346.0887 	 microns
242 	 530.3915 	 pixels	 689.5097 	 microns
243 	 97.2444 	 pixels	 126.4178 	 microns
244 	 571.7633 	 pixels	 743.293 	 microns
245 	 316.1045 	 pixels	 410.9363 	 microns
246 	 421.3571 	 pixels	 547.7647 	 microns
247 	 81.365 	 pixels	 105.7746 	 microns
248 	 147.3973 	 pixels	 191.6167 	 microns
249 	 204.493 	 pixels	 265.8412 	 microns
250 	 534.1572 	 pixels	 694.405 	 microns
251 	 496.5944 	 pixels	 645.5733 	 microns
252 	 118.0773 	 pixels	 153.5006 	 microns
253 	 233.9248 	 pixels	 304.1026 	 microns
254 	 565.5165 	 pixels	 735.1722 	 microns
255 	 352.6605 	 pixels	 458.4591 	 microns
256 	 516.9336 	 pixels	 672.0144 	 microns
257 	 189.734 	 pixels	 246.6544 	 microns
258 	 703.6276 	 pixels	 914.7168 	 microns
259 	 435.8728 	 pixels	 566.6352 	 microns
260 	 164.5355 	 pixels	 213.8964 	 microns
261 	 104.8188 	 pixels	 136.2645 	 microns
262 	 218.3149 	 pixels	 283.8096 	 microns
263 	 253.257 	 pixels	 329.2345 	 microns
264 	 554.4095 	 pixels	 720.7331 	 microns
265 	 347.3328 	 pixels	 451.533 	 microns
266 	 363.0123 	 pixels	 471.9165 	 microns
267 	 404.2715 	 pixels	 525.5535 	 microns
268 	 188.5278 	 pixels	 245.0863 	 microns
269 	 300.7887 	 pixels	 391.0257 	 microns
270 	 386.7787 	 pixels	 502.8128 	 microns
271 	 518.9989 	 pixels	 674.6992 	 microns
272 	 257.985 	 pixels	 335.3809 	 microns
273 	 480.7416 	 pixels	 624.9647 	 microns
274 	 443.0222 	 pixels	 575.9295 	 microns
275 	 653.2576 	 pixels	 849.2357 	 microns
276 	 320.1209 	 pixels	 416.1576 	 microns
277 	 705.9179 	 pixels	 917.6942 	 microns
278 	 346.6642 	 pixels	 450.6639 	 microns
279 	 488.7853 	 pixels	 635.4215 	 microns
280 	 527.8483 	 pixels	 686.2035 	 microns
281 	 540.5954 	 pixels	 702.7747 	 microns
282 	 482.1117 	 pixels	 626.7459 	 microns
283 	 562.5909 	 pixels	 731.369 	 microns
284 	 526.9545 	 pixels	 685.0416 	 microns
285 	 519.319 	 pixels	 675.1154 	 microns
286 	 580.9168 	 pixels	 755.1926 	 microns
287 	 565.5063 	 pixels	 735.1589 	 microns
