selection#  	  units 	 distance 	 units
88 	 335.6346 	 pixels	 436.325 	 microns
89 	 315.7139 	 pixels	 410.4281 	 microns
90 	 211.2815 	 pixels	 274.6659 	 microns
91 	 522.7692 	 pixels	 679.5999 	 microns
92 	 268.0244 	 pixels	 348.4318 	 microns
93 	 254.1403 	 pixels	 330.3824 	 microns
94 	 321.7504 	 pixels	 418.2755 	 microns
95 	 412.2998 	 pixels	 535.9897 	 microns
96 	 298.2087 	 pixels	 387.6713 	 microns
97 	 188.9458 	 pixels	 245.6295 	 microns
98 	 482.9269 	 pixels	 627.8049 	 microns
99 	 356.1586 	 pixels	 463.0061 	 microns
100 	 131.5976 	 pixels	 171.0769 	 microns
101 	 726.2014 	 pixels	 944.0618 	 microns
102 	 257.1591 	 pixels	 334.3068 	 microns
103 	 335.6343 	 pixels	 436.3245 	 microns
104 	 158.7624 	 pixels	 206.3912 	 microns
105 	 558.3849 	 pixels	 725.9004 	 microns
106 	 270.4407 	 pixels	 351.5729 	 microns
107 	 464.8174 	 pixels	 604.2626 	 microns
108 	 281.3052 	 pixels	 365.6967 	 microns
109 	 310.2816 	 pixels	 403.3661 	 microns
110 	 117.7134 	 pixels	 153.0275 	 microns
111 	 376.0793 	 pixels	 488.9031 	 microns
112 	 158.764 	 pixels	 206.3932 	 microns
113 	 138.2379 	 pixels	 179.7092 	 microns
114 	 724.3909 	 pixels	 941.7081 	 microns
115 	 496.2075 	 pixels	 645.0697 	 microns
116 	 404.4514 	 pixels	 525.7868 	 microns
117 	 219.1301 	 pixels	 284.8691 	 microns
118 	 182.3051 	 pixels	 236.9966 	 microns
119 	 149.7081 	 pixels	 194.6206 	 microns
120 	 613.9208 	 pixels	 798.0971 	 microns
121 	 455.7623 	 pixels	 592.491 	 microns
122 	 442.4817 	 pixels	 575.2263 	 microns
123 	 229.995 	 pixels	 298.9935 	 microns
124 	 163.593 	 pixels	 212.6709 	 microns
125 	 482.927 	 pixels	 627.8051 	 microns
126 	 244.4819 	 pixels	 317.8265 	 microns
127 	 396.6044 	 pixels	 515.5857 	 microns
128 	 253.5367 	 pixels	 329.5977 	 microns
129 	 223.3537 	 pixels	 290.3598 	 microns
130 	 208.8659 	 pixels	 271.5257 	 microns
131 	 194.9831 	 pixels	 253.4781 	 microns
132 	 145.4818 	 pixels	 189.1263 	 microns
133 	 292.7746 	 pixels	 380.607 	 microns
134 	 264.4028 	 pixels	 343.7236 	 microns
135 	 718.9573 	 pixels	 934.6445 	 microns
136 	 162.9879 	 pixels	 211.8843 	 microns
137 	 155.1414 	 pixels	 201.6838 	 microns
138 	 250.5186 	 pixels	 325.6742 	 microns
139 	 484.7385 	 pixels	 630.1601 	 microns
140 	 414.1098 	 pixels	 538.3428 	 microns
141 	 323.561 	 pixels	 420.6293 	 microns
142 	 222.7501 	 pixels	 289.5751 	 microns
143 	 129.7867 	 pixels	 168.7227 	 microns
144 	 198.0005 	 pixels	 257.4006 	 microns
145 	 141.8604 	 pixels	 184.4186 	 microns
146 	 377.8904 	 pixels	 491.2575 	 microns
147 	 231.8065 	 pixels	 301.3484 	 microns
148 	 509.4883 	 pixels	 662.3348 	 microns
149 	 469.0427 	 pixels	 609.7555 	 microns
150 	 497.4147 	 pixels	 646.6392 	 microns
151 	 329.5988 	 pixels	 428.4784 	 microns
152 	 249.311 	 pixels	 324.1043 	 microns
153 	 237.2388 	 pixels	 308.4104 	 microns
154 	 187.7391 	 pixels	 244.0608 	 microns
155 	 211.8848 	 pixels	 275.4502 	 microns
156 	 198.6043 	 pixels	 258.1856 	 microns
157 	 484.7387 	 pixels	 630.1603 	 microns
158 	 443.6891 	 pixels	 576.7959 	 microns
159 	 433.4278 	 pixels	 563.4562 	 microns
160 	 517.9392 	 pixels	 673.321 	 microns
161 	 368.8359 	 pixels	 479.4867 	 microns
162 	 254.1411 	 pixels	 330.3834 	 microns
163 	 225.7683 	 pixels	 293.4988 	 microns
164 	 179.2866 	 pixels	 233.0726 	 microns
165 	 147.2929 	 pixels	 191.4807 	 microns
166 	 385.738 	 pixels	 501.4594 	 microns
167 	 679.7196 	 pixels	 883.6355 	 microns
168 	 263.1959 	 pixels	 342.1546 	 microns
169 	 705.6771 	 pixels	 917.3802 	 microns
170 	 243.8784 	 pixels	 317.0419 	 microns
171 	 447.3114 	 pixels	 581.5048 	 microns
172 	 318.7317 	 pixels	 414.3512 	 microns
173 	 479.9092 	 pixels	 623.8819 	 microns
174 	 301.2266 	 pixels	 391.5946 	 microns
175 	 367.6293 	 pixels	 477.9181 	 microns
176 	 683.9452 	 pixels	 889.1287 	 microns
177 	 344.0864 	 pixels	 447.3123 	 microns
178 	 271.6477 	 pixels	 353.142 	 microns
179 	 426.1829 	 pixels	 554.0378 	 microns
180 	 449.1222 	 pixels	 583.8589 	 microns
181 	 326.5806 	 pixels	 424.5548 	 microns
182 	 474.4757 	 pixels	 616.8184 	 microns
183 	 219.7319 	 pixels	 285.6514 	 microns
184 	 466.0244 	 pixels	 605.8317 	 microns
185 	 400.8293 	 pixels	 521.0781 	 microns
186 	 722.5796 	 pixels	 939.3535 	 microns
187 	 356.7622 	 pixels	 463.7909 	 microns
188 	 292.1715 	 pixels	 379.823 	 microns
189 	 256.5549 	 pixels	 333.5214 	 microns
190 	 245.0859 	 pixels	 318.6117 	 microns
191 	 268.026 	 pixels	 348.4338 	 microns
192 	 664.6281 	 pixels	 864.0165 	 microns
193 	 552.3481 	 pixels	 718.0525 	 microns
194 	 509.4879 	 pixels	 662.3342 	 microns
195 	 435.2387 	 pixels	 565.8103 	 microns
196 	 295.1903 	 pixels	 383.7473 	 microns
197 	 374.2685 	 pixels	 486.549 	 microns
198 	 216.1119 	 pixels	 280.9454 	 microns
199 	 488.9634 	 pixels	 635.6525 	 microns
200 	 635.0488 	 pixels	 825.5634 	 microns
201 	 577.0976 	 pixels	 750.2268 	 microns
202 	 340.464 	 pixels	 442.6032 	 microns
203 	 246.2928 	 pixels	 320.1806 	 microns
204 	 188.3441 	 pixels	 244.8474 	 microns
205 	 382.7196 	 pixels	 497.5354 	 microns
206 	 462.4024 	 pixels	 601.1232 	 microns
207 	 234.2203 	 pixels	 304.4864 	 microns
208 	 353.1408 	 pixels	 459.083 	 microns
209 	 300.0193 	 pixels	 390.0251 	 microns
210 	 429.2023 	 pixels	 557.963 	 microns
211 	 327.1843 	 pixels	 425.3397 	 microns
212 	 280.7015 	 pixels	 364.9119 	 microns
213 	 262.5921 	 pixels	 341.3697 	 microns
214 	 216.7134 	 pixels	 281.7275 	 microns
215 	 528.2013 	 pixels	 686.6616 	 microns
216 	 246.8975 	 pixels	 320.9667 	 microns
217 	 726.2014 	 pixels	 944.0618 	 microns
218 	 347.1048 	 pixels	 451.2362 	 microns
219 	 284.3233 	 pixels	 369.6203 	 microns
220 	 374.2686 	 pixels	 486.5492 	 microns
221 	 555.97 	 pixels	 722.761 	 microns
222 	 357.3659 	 pixels	 464.5756 	 microns
223 	 453.3476 	 pixels	 589.3518 	 microns
224 	 254.1411 	 pixels	 330.3835 	 microns
225 	 278.2883 	 pixels	 361.7747 	 microns
226 	 240.2564 	 pixels	 312.3333 	 microns
227 	 345.2937 	 pixels	 448.8818 	 microns
228 	 279.494 	 pixels	 363.3422 	 microns
229 	 229.3906 	 pixels	 298.2078 	 microns
230 	 291.5674 	 pixels	 379.0376 	 microns
231 	 456.3665 	 pixels	 593.2765 	 microns
232 	 179.2867 	 pixels	 233.0727 	 microns
233 	 162.3843 	 pixels	 211.0996 	 microns
234 	 555.9695 	 pixels	 722.7604 	 microns
235 	 708.0915 	 pixels	 920.5189 	 microns
236 	 244.4818 	 pixels	 317.8263 	 microns
237 	 253.5385 	 pixels	 329.6 	 microns
238 	 272.2502 	 pixels	 353.9253 	 microns
239 	 463.6102 	 pixels	 602.6933 	 microns
240 	 545.1039 	 pixels	 708.635 	 microns
241 	 377.8905 	 pixels	 491.2577 	 microns
242 	 715.3359 	 pixels	 929.9367 	 microns
243 	 565.0245 	 pixels	 734.5318 	 microns
244 	 319.9402 	 pixels	 415.9223 	 microns
245 	 453.3481 	 pixels	 589.3525 	 microns
246 	 293.3781 	 pixels	 381.3915 	 microns
247 	 252.3302 	 pixels	 328.0293 	 microns
248 	 200.4158 	 pixels	 260.5405 	 microns
249 	 166.0068 	 pixels	 215.8089 	 microns
250 	 403.8477 	 pixels	 525.002 	 microns
251 	 337.4463 	 pixels	 438.6802 	 microns
252 	 504.6585 	 pixels	 656.0561 	 microns
253 	 272.8542 	 pixels	 354.7104 	 microns
254 	 325.9756 	 pixels	 423.7683 	 microns
255 	 205.8486 	 pixels	 267.6032 	 microns
256 	 166.611 	 pixels	 216.5942 	 microns
257 	 530.6162 	 pixels	 689.801 	 microns
258 	 460.5922 	 pixels	 598.7699 	 microns
259 	 226.9757 	 pixels	 295.0684 	 microns
260 	 312.6954 	 pixels	 406.504 	 microns
261 	 295.1891 	 pixels	 383.7458 	 microns
262 	 158.7623 	 pixels	 206.391 	 microns
263 	 393.5854 	 pixels	 511.661 	 microns
264 	 253.5379 	 pixels	 329.5992 	 microns
265 	 127.3744 	 pixels	 165.5867 	 microns
266 	 242.0672 	 pixels	 314.6873 	 microns
267 	 508.2805 	 pixels	 660.7647 	 microns
268 	 336.2379 	 pixels	 437.1093 	 microns
269 	 134.0125 	 pixels	 174.2162 	 microns
270 	 391.7744 	 pixels	 509.3067 	 microns
271 	 309.6769 	 pixels	 402.5799 	 microns
272 	 215.5072 	 pixels	 280.1593 	 microns
273 	 280.0976 	 pixels	 364.1269 	 microns
274 	 194.9817 	 pixels	 253.4762 	 microns
275 	 445.5001 	 pixels	 579.1501 	 microns
276 	 297.0014 	 pixels	 386.1018 	 microns
277 	 314.5065 	 pixels	 408.8584 	 microns
278 	 261.3846 	 pixels	 339.8 	 microns
279 	 335.0313 	 pixels	 435.5406 	 microns
280 	 566.8355 	 pixels	 736.8861 	 microns
281 	 379.0987 	 pixels	 492.8284 	 microns
282 	 338.049 	 pixels	 439.4637 	 microns
283 	 625.3904 	 pixels	 813.0075 	 microns
284 	 302.4335 	 pixels	 393.1636 	 microns
285 	 279.4942 	 pixels	 363.3425 	 microns
286 	 572.872 	 pixels	 744.7336 	 microns
287 	 368.2317 	 pixels	 478.7012 	 microns
288 	 295.189 	 pixels	 383.7457 	 microns
289 	 437.0495 	 pixels	 568.1643 	 microns
290 	 482.927 	 pixels	 627.8051 	 microns
291 	 345.8977 	 pixels	 449.667 	 microns
292 	 513.7141 	 pixels	 667.8284 	 microns
293 	 555.9698 	 pixels	 722.7607 	 microns
294 	 644.7074 	 pixels	 838.1196 	 microns
295 	 566.8361 	 pixels	 736.887 	 microns
296 	 426.1831 	 pixels	 554.038 	 microns
297 	 214.3008 	 pixels	 278.5911 	 microns
298 	 536.6526 	 pixels	 697.6484 	 microns
299 	 323.5613 	 pixels	 420.6297 	 microns
300 	 495.0006 	 pixels	 643.5007 	 microns
301 	 284.9276 	 pixels	 370.4058 	 microns
302 	 459.3845 	 pixels	 597.1998 	 microns
303 	 502.8482 	 pixels	 653.7026 	 microns
304 	 582.5306 	 pixels	 757.2898 	 microns
305 	 380.9087 	 pixels	 495.1814 	 microns
306 	 284.3244 	 pixels	 369.6217 	 microns
307 	 355.5549 	 pixels	 462.2213 	 microns
308 	 303.0371 	 pixels	 393.9483 	 microns
309 	 247.5007 	 pixels	 321.7509 	 microns
310 	 459.3846 	 pixels	 597.2 	 microns
311 	 408.6773 	 pixels	 531.2805 	 microns
312 	 492.5855 	 pixels	 640.3611 	 microns
313 	 372.4575 	 pixels	 484.1948 	 microns
314 	 252.3299 	 pixels	 328.0288 	 microns
315 	 365.214 	 pixels	 474.7782 	 microns
316 	 426.7869 	 pixels	 554.8229 	 microns
317 	 175.0633 	 pixels	 227.5822 	 microns
318 	 570.4575 	 pixels	 741.5948 	 microns
319 	 301.8297 	 pixels	 392.3786 	 microns
320 	 551.7439 	 pixels	 717.2671 	 microns
321 	 467.8359 	 pixels	 608.1867 	 microns
322 	 390.5671 	 pixels	 507.7372 	 microns
323 	 444.293 	 pixels	 577.5809 	 microns
324 	 274.0615 	 pixels	 356.2799 	 microns
325 	 371.2512 	 pixels	 482.6265 	 microns
326 	 256.5551 	 pixels	 333.5216 	 microns
327 	 198.6058 	 pixels	 258.1876 	 microns
328 	 348.9154 	 pixels	 453.5901 	 microns
