selection#  	  units 	 distance 	 units
74 	 575.2022 	 pixels	 747.7636 	 microns
75 	 238.16 	 pixels	 309.6083 	 microns
76 	 515.5925 	 pixels	 670.2709 	 microns
77 	 329.0648 	 pixels	 427.7847 	 microns
78 	 467.2691 	 pixels	 607.4504 	 microns
79 	 416.202 	 pixels	 541.0631 	 microns
80 	 317.8171 	 pixels	 413.1626 	 microns
81 	 436.1507 	 pixels	 566.9964 	 microns
82 	 599.639 	 pixels	 779.5315 	 microns
83 	 218.4506 	 pixels	 283.9861 	 microns
84 	 516.8503 	 pixels	 671.906 	 microns
85 	 569.044 	 pixels	 739.7579 	 microns
86 	 251.2918 	 pixels	 326.6797 	 microns
87 	 505.615 	 pixels	 657.3002 	 microns
88 	 536.8032 	 pixels	 697.8449 	 microns
89 	 421.2223 	 pixels	 547.5895 	 microns
90 	 298.1375 	 pixels	 387.5791 	 microns
91 	 231.4688 	 pixels	 300.9097 	 microns
92 	 268.5852 	 pixels	 349.1611 	 microns
93 	 347.6572 	 pixels	 451.9548 	 microns
94 	 206.8161 	 pixels	 268.8612 	 microns
95 	 323.5002 	 pixels	 420.5507 	 microns
96 	 495.609 	 pixels	 644.2924 	 microns
97 	 306.8981 	 pixels	 398.968 	 microns
98 	 207.4535 	 pixels	 269.6898 	 microns
99 	 261.223 	 pixels	 339.5902 	 microns
100 	 324.1359 	 pixels	 421.3771 	 microns
101 	 416.1019 	 pixels	 540.933 	 microns
102 	 448.3709 	 pixels	 582.8828 	 microns
103 	 543.0155 	 pixels	 705.9208 	 microns
104 	 524.7308 	 pixels	 682.1507 	 microns
105 	 346.2588 	 pixels	 450.137 	 microns
106 	 313.4949 	 pixels	 407.5437 	 microns
107 	 393.6334 	 pixels	 511.724 	 microns
108 	 318.3798 	 pixels	 413.8942 	 microns
109 	 213.0096 	 pixels	 276.9127 	 microns
110 	 340.9846 	 pixels	 443.2805 	 microns
111 	 273.2456 	 pixels	 355.2196 	 microns
112 	 297.9817 	 pixels	 387.3767 	 microns
113 	 362.5093 	 pixels	 471.2625 	 microns
114 	 248.5557 	 pixels	 323.1227 	 microns
115 	 327.6514 	 pixels	 425.9473 	 microns
116 	 242.7308 	 pixels	 315.5503 	 microns
117 	 536.881 	 pixels	 697.9459 	 microns
118 	 327.7402 	 pixels	 426.0627 	 microns
119 	 605.7139 	 pixels	 787.4288 	 microns
120 	 259.4759 	 pixels	 337.319 	 microns
121 	 343.3689 	 pixels	 446.38 	 microns
122 	 438.0188 	 pixels	 569.425 	 microns
123 	 303.17 	 pixels	 394.1214 	 microns
124 	 231.1258 	 pixels	 300.4639 	 microns
125 	 259.6268 	 pixels	 337.5152 	 microns
126 	 552.1449 	 pixels	 717.7891 	 microns
